GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0010631	epithelial cell migration	2.097310460618658e-7	2.097310460618658e-7	+1	ENSG00000130203,ENSG00000073060,ENSG00000073756,ENSG00000198793,ENSG00000051382,ENSG00000179218,ENSG00000197943,ENSG00000132170,ENSG00000168874,ENSG00000103811,ENSG00000030582,ENSG00000204435,ENSG00000157404,ENSG00000011405,ENSG00000110880,ENSG00000144724,ENSG00000185551,ENSG00000120899,ENSG00000105287,ENSG00000123143,ENSG00000100644,ENSG00000097007,ENSG00000160447,ENSG00000142208,ENSG00000171132,ENSG00000125398,ENSG00000077782,ENSG00000165757,ENSG00000037280,ENSG00000163221,ENSG00000141376,ENSG00000164867,ENSG00000163874,ENSG00000136960,ENSG00000100311,ENSG00000232810,ENSG00000197122,ENSG00000169057,ENSG00000100292,ENSG00000094631,ENSG00000142627,ENSG00000111537,ENSG00000108518,ENSG00000148400,ENSG00000135744,ENSG00000171862,ENSG00000105220,ENSG00000110955,ENSG00000111961,ENSG00000152234,ENSG00000107104,ENSG00000113578,ENSG00000011426,ENSG00000081189,ENSG00000147459,ENSG00000132669,ENSG00000179388,ENSG00000112715,ENSG00000136826,ENSG00000107140,ENSG00000105894,ENSG00000171444,ENSG00000078401,ENSG00000116977,ENSG00000166974,ENSG00000151694,ENSG00000138685,ENSG00000153233,ENSG00000103769,ENSG00000171951,ENSG00000134954,ENSG00000112658,ENSG00000140403,ENSG00000096717,ENSG00000071054,ENSG00000197256,ENSG00000146122,ENSG00000104522,ENSG00000010438,ENSG00000154188,ENSG00000070087
GO:0071900	regulation of protein serine/threonine kinase activity	2.179965956841303e-7	2.179965956841303e-7	+1	ENSG00000130203,ENSG00000176749,ENSG00000166851,ENSG00000124762,ENSG00000166311,ENSG00000167258,ENSG00000147889,ENSG00000147883,ENSG00000196396,ENSG00000205339,ENSG00000169252,ENSG00000149177,ENSG00000132170,ENSG00000164045,ENSG00000158402,ENSG00000076984,ENSG00000073712,ENSG00000168067,ENSG00000188906,ENSG00000113721,ENSG00000185551,ENSG00000171450,ENSG00000173327,ENSG00000097007,ENSG00000069696,ENSG00000129355,ENSG00000141736,ENSG00000150594,ENSG00000113575,ENSG00000142208,ENSG00000157368,ENSG00000077782,ENSG00000135341,ENSG00000012223,ENSG00000163221,ENSG00000145335,ENSG00000100311,ENSG00000232810,ENSG00000121653,ENSG00000197122,ENSG00000171105,ENSG00000181092,ENSG00000082258,ENSG00000105538,ENSG00000254087,ENSG00000125538,ENSG00000111537,ENSG00000175305,ENSG00000111276,ENSG00000259384,ENSG00000154277,ENSG00000135744,ENSG00000171862,ENSG00000111961,ENSG00000146648,ENSG00000139687,ENSG00000149269,ENSG00000113578,ENSG00000075624,ENSG00000101843,ENSG00000150457,ENSG00000112715,ENSG00000197461,ENSG00000107140,ENSG00000078401,ENSG00000107949
GO:0043269	regulation of monoatomic ion transport	2.878950902651391e-7	2.878950902651391e-7	+1	ENSG00000176884,ENSG00000143801,ENSG00000116032,ENSG00000273079,ENSG00000161509,ENSG00000183454,ENSG00000105464,ENSG00000010704,ENSG00000136717,ENSG00000105383,ENSG00000183873,ENSG00000185313,ENSG00000168297,ENSG00000163399,ENSG00000137275,ENSG00000149295,ENSG00000178394,ENSG00000169252,ENSG00000120910,ENSG00000153956,ENSG00000196924,ENSG00000113721,ENSG00000196632,ENSG00000221823,ENSG00000198183,ENSG00000120899,ENSG00000148834,ENSG00000069696,ENSG00000151577,ENSG00000198626,ENSG00000175497,ENSG00000187116,ENSG00000150594,ENSG00000168539,ENSG00000151067,ENSG00000157388,ENSG00000067191,ENSG00000171132,ENSG00000126266,ENSG00000077522,ENSG00000049759,ENSG00000107758,ENSG00000145335,ENSG00000100311,ENSG00000089041,ENSG00000101180,ENSG00000113448,ENSG00000102287,ENSG00000170759,ENSG00000081923,ENSG00000121807,ENSG00000010610,ENSG00000070961,ENSG00000010810,ENSG00000184588,ENSG00000058404,ENSG00000102081,ENSG00000151150,ENSG00000070808,ENSG00000182389,ENSG00000099625,ENSG00000168959,ENSG00000111537,ENSG00000131042,ENSG00000189056,ENSG00000095970,ENSG00000185933,ENSG00000128245,ENSG00000149575,ENSG00000108691,ENSG00000177807,ENSG00000134817,ENSG00000185774,ENSG00000123700,ENSG00000166257,ENSG00000150093,ENSG00000121905,ENSG00000101198,ENSG00000069966,ENSG00000171867,ENSG00000026559,ENSG00000124942,ENSG00000078401,ENSG00000145362,ENSG00000213585,ENSG00000130226,ENSG00000130427,ENSG00000160014,ENSG00000166710,ENSG00000139921,ENSG00000154096,ENSG00000177119
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	3.160475281422097e-7	3.160475281422097e-7	+1	ENSG00000167601,ENSG00000198793,ENSG00000106799,ENSG00000134853,ENSG00000087589,ENSG00000149177,ENSG00000115355,ENSG00000073712,ENSG00000068078,ENSG00000157404,ENSG00000113721,ENSG00000182578,ENSG00000148737,ENSG00000162733,ENSG00000120899,ENSG00000096968,ENSG00000133636,ENSG00000204580,ENSG00000125398,ENSG00000077782,ENSG00000198400,ENSG00000113070,ENSG00000100311,ENSG00000019991,ENSG00000232810,ENSG00000197122,ENSG00000171105,ENSG00000187764,ENSG00000000938,ENSG00000133048,ENSG00000259384,ENSG00000095970,ENSG00000017427,ENSG00000135744,ENSG00000115414,ENSG00000108561,ENSG00000147324,ENSG00000146648,ENSG00000150093,ENSG00000030304,ENSG00000112715,ENSG00000197461,ENSG00000148053,ENSG00000164050,ENSG00000140443,ENSG00000136810,ENSG00000150782,ENSG00000174175,ENSG00000174697,ENSG00000138685
GO:0090132	epithelium migration	3.16531545730092e-7	3.16531545730092e-7	+1	ENSG00000130203,ENSG00000073060,ENSG00000073756,ENSG00000198793,ENSG00000051382,ENSG00000179218,ENSG00000197943,ENSG00000132170,ENSG00000168874,ENSG00000103811,ENSG00000030582,ENSG00000204435,ENSG00000157404,ENSG00000011405,ENSG00000110880,ENSG00000144724,ENSG00000185551,ENSG00000120899,ENSG00000105287,ENSG00000123143,ENSG00000100644,ENSG00000097007,ENSG00000160447,ENSG00000142208,ENSG00000171132,ENSG00000125398,ENSG00000077782,ENSG00000165757,ENSG00000037280,ENSG00000163221,ENSG00000141376,ENSG00000164867,ENSG00000163874,ENSG00000136960,ENSG00000100311,ENSG00000232810,ENSG00000197122,ENSG00000169057,ENSG00000100292,ENSG00000094631,ENSG00000142627,ENSG00000111537,ENSG00000108518,ENSG00000148400,ENSG00000135744,ENSG00000171862,ENSG00000105220,ENSG00000110955,ENSG00000111961,ENSG00000152234,ENSG00000107104,ENSG00000113578,ENSG00000011426,ENSG00000081189,ENSG00000147459,ENSG00000132669,ENSG00000179388,ENSG00000112715,ENSG00000136826,ENSG00000107140,ENSG00000105894,ENSG00000171444,ENSG00000078401,ENSG00000116977,ENSG00000166974,ENSG00000151694,ENSG00000138685,ENSG00000153233,ENSG00000103769,ENSG00000171951,ENSG00000134954,ENSG00000112658,ENSG00000140403,ENSG00000096717,ENSG00000071054,ENSG00000197256,ENSG00000146122,ENSG00000104522,ENSG00000010438,ENSG00000154188,ENSG00000070087
GO:0050890	cognition	3.2167514499187295e-7	3.2167514499187295e-7	+1	ENSG00000142192,ENSG00000080815,ENSG00000176884,ENSG00000130203,ENSG00000273079,ENSG00000183454,ENSG00000064687,ENSG00000136531,ENSG00000101204,ENSG00000160716,ENSG00000149295,ENSG00000175344,ENSG00000073921,ENSG00000110080,ENSG00000186868,ENSG00000162545,ENSG00000151577,ENSG00000174469,ENSG00000181856,ENSG00000204305,ENSG00000158352,ENSG00000107758,ENSG00000171766,ENSG00000101180,ENSG00000232810,ENSG00000171105,ENSG00000104327,ENSG00000160307,ENSG00000176697,ENSG00000010810,ENSG00000157103,ENSG00000181656,ENSG00000168959,ENSG00000161681,ENSG00000107984,ENSG00000131042,ENSG00000134259,ENSG00000095970,ENSG00000159082,ENSG00000171862,ENSG00000146648,ENSG00000030304,ENSG00000081189,ENSG00000151025,ENSG00000171867,ENSG00000148053,ENSG00000105894,ENSG00000110076,ENSG00000145632,ENSG00000197405,ENSG00000164190,ENSG00000166710,ENSG00000130164
GO:0001667	ameboidal-type cell migration	3.379904401028095e-7	3.379904401028095e-7	+1	ENSG00000130203,ENSG00000073060,ENSG00000073756,ENSG00000198793,ENSG00000051382,ENSG00000179218,ENSG00000197943,ENSG00000132170,ENSG00000168874,ENSG00000103811,ENSG00000030582,ENSG00000204435,ENSG00000157404,ENSG00000011405,ENSG00000110880,ENSG00000144724,ENSG00000185551,ENSG00000162733,ENSG00000120899,ENSG00000105287,ENSG00000123143,ENSG00000100644,ENSG00000097007,ENSG00000160447,ENSG00000142208,ENSG00000171132,ENSG00000125398,ENSG00000077782,ENSG00000165757,ENSG00000037280,ENSG00000075223,ENSG00000163221,ENSG00000141376,ENSG00000164867,ENSG00000152661,ENSG00000163874,ENSG00000136960,ENSG00000100311,ENSG00000232810,ENSG00000197122,ENSG00000169057,ENSG00000100146,ENSG00000100292,ENSG00000094631,ENSG00000142627,ENSG00000187764,ENSG00000111537,ENSG00000108518,ENSG00000148400,ENSG00000079308,ENSG00000135744,ENSG00000171862,ENSG00000115414,ENSG00000105220,ENSG00000110955,ENSG00000108561,ENSG00000111961,ENSG00000152234,ENSG00000107104,ENSG00000113578,ENSG00000150093,ENSG00000011426,ENSG00000108854,ENSG00000092871,ENSG00000081189,ENSG00000147459,ENSG00000132669,ENSG00000179388,ENSG00000112715,ENSG00000001617,ENSG00000136826,ENSG00000107140,ENSG00000105894,ENSG00000171444,ENSG00000078401,ENSG00000116977,ENSG00000166974,ENSG00000092421,ENSG00000151694,ENSG00000138685,ENSG00000153233,ENSG00000103769,ENSG00000171951,ENSG00000134954,ENSG00000112658,ENSG00000140403,ENSG00000096717,ENSG00000071054,ENSG00000197256,ENSG00000146122,ENSG00000104522,ENSG00000197043,ENSG00000140575,ENSG00000010438,ENSG00000154188,ENSG00000070087
GO:0010632	regulation of epithelial cell migration	4.3370513141149507e-7	4.3370513141149507e-7	+1	ENSG00000130203,ENSG00000073060,ENSG00000073756,ENSG00000198793,ENSG00000051382,ENSG00000179218,ENSG00000197943,ENSG00000132170,ENSG00000168874,ENSG00000103811,ENSG00000030582,ENSG00000204435,ENSG00000011405,ENSG00000110880,ENSG00000144724,ENSG00000185551,ENSG00000120899,ENSG00000105287,ENSG00000100644,ENSG00000097007,ENSG00000142208,ENSG00000171132,ENSG00000125398,ENSG00000077782,ENSG00000165757,ENSG00000037280,ENSG00000141376,ENSG00000164867,ENSG00000163874,ENSG00000136960,ENSG00000100311,ENSG00000232810,ENSG00000197122,ENSG00000169057,ENSG00000100292,ENSG00000094631,ENSG00000142627,ENSG00000111537,ENSG00000108518,ENSG00000148400,ENSG00000135744,ENSG00000171862,ENSG00000105220,ENSG00000110955,ENSG00000111961,ENSG00000152234,ENSG00000113578,ENSG00000081189,ENSG00000147459,ENSG00000132669,ENSG00000112715,ENSG00000136826,ENSG00000105894,ENSG00000171444,ENSG00000078401,ENSG00000166974,ENSG00000151694,ENSG00000138685,ENSG00000153233,ENSG00000103769,ENSG00000134954,ENSG00000140403,ENSG00000096717,ENSG00000071054,ENSG00000104522,ENSG00000154188,ENSG00000070087
GO:0034504	protein localization to nucleus	4.5175268654017833e-7	4.5175268654017833e-7	+1	ENSG00000080815,ENSG00000082701,ENSG00000166851,ENSG00000170312,ENSG00000115020,ENSG00000147889,ENSG00000064687,ENSG00000198793,ENSG00000204569,ENSG00000102900,ENSG00000064419,ENSG00000157020,ENSG00000006712,ENSG00000145675,ENSG00000205339,ENSG00000141499,ENSG00000179218,ENSG00000160789,ENSG00000143748,ENSG00000196924,ENSG00000073712,ENSG00000105647,ENSG00000136504,ENSG00000117408,ENSG00000163545,ENSG00000108559,ENSG00000148737,ENSG00000168610,ENSG00000112242,ENSG00000169629,ENSG00000015568,ENSG00000095319,ENSG00000142208,ENSG00000102753,ENSG00000113569,ENSG00000069399,ENSG00000111581,ENSG00000088888,ENSG00000107758,ENSG00000005339,ENSG00000163874,ENSG00000149196,ENSG00000171720,ENSG00000136827,ENSG00000111537,ENSG00000064300,ENSG00000189058,ENSG00000152977,ENSG00000137693,ENSG00000083312,ENSG00000147324,ENSG00000115484,ENSG00000166226,ENSG00000159363,ENSG00000127445,ENSG00000183054,ENSG00000162434,ENSG00000150457,ENSG00000165632,ENSG00000018408,ENSG00000107140,ENSG00000103197,ENSG00000178951,ENSG00000163132,ENSG00000264522,ENSG00000093000,ENSG00000250479,ENSG00000138698
GO:0007220	Notch receptor processing	4.5773824476129056e-7	4.5773824476129056e-7	+1	ENSG00000080815,ENSG00000143801,ENSG00000138613,ENSG00000162736,ENSG00000205155,ENSG00000117362
GO:0062013	positive regulation of small molecule metabolic process	4.887121374475457e-7	4.887121374475457e-7	+1	ENSG00000142192,ENSG00000080815,ENSG00000130203,ENSG00000073756,ENSG00000131408,ENSG00000198793,ENSG00000132170,ENSG00000156873,ENSG00000143437,ENSG00000152266,ENSG00000160179,ENSG00000100644,ENSG00000165280,ENSG00000142208,ENSG00000171132,ENSG00000106633,ENSG00000164867,ENSG00000145335,ENSG00000089041,ENSG00000165175,ENSG00000232810,ENSG00000112033,ENSG00000171105,ENSG00000167986,ENSG00000181092,ENSG00000234906,ENSG00000181722,ENSG00000125538,ENSG00000025434,ENSG00000111537,ENSG00000186951,ENSG00000095970,ENSG00000017427
GO:1902476	chloride transmembrane transport	6.514332256234259e-7	6.514332256234259e-7	+1	ENSG00000094755,ENSG00000163288,ENSG00000109158,ENSG00000124067,ENSG00000064651,ENSG00000011677,ENSG00000151834,ENSG00000113327,ENSG00000022355,ENSG00000163285,ENSG00000186297,ENSG00000182256,ENSG00000166206,ENSG00000134343,ENSG00000187730,ENSG00000145864,ENSG00000145863,ENSG00000102287,ENSG00000268089,ENSG00000145451,ENSG00000157103,ENSG00000079215
GO:0090130	tissue migration	7.070357986850248e-7	7.070357986850248e-7	+1	ENSG00000130203,ENSG00000073060,ENSG00000073756,ENSG00000198793,ENSG00000051382,ENSG00000179218,ENSG00000197943,ENSG00000132170,ENSG00000168874,ENSG00000103811,ENSG00000030582,ENSG00000204435,ENSG00000157404,ENSG00000011405,ENSG00000110880,ENSG00000144724,ENSG00000185551,ENSG00000120899,ENSG00000105287,ENSG00000123143,ENSG00000100644,ENSG00000097007,ENSG00000160447,ENSG00000142208,ENSG00000171132,ENSG00000125398,ENSG00000077782,ENSG00000165757,ENSG00000037280,ENSG00000163221,ENSG00000141376,ENSG00000164867,ENSG00000163874,ENSG00000136960,ENSG00000100311,ENSG00000232810,ENSG00000197122,ENSG00000169057,ENSG00000100292,ENSG00000094631,ENSG00000142627,ENSG00000111537,ENSG00000108518,ENSG00000148400,ENSG00000135744,ENSG00000171862,ENSG00000105220,ENSG00000110955,ENSG00000111961,ENSG00000152234,ENSG00000107104,ENSG00000113578,ENSG00000011426,ENSG00000081189,ENSG00000147459,ENSG00000132669,ENSG00000179388,ENSG00000112715,ENSG00000136826,ENSG00000107140,ENSG00000105894,ENSG00000171444,ENSG00000078401,ENSG00000116977,ENSG00000166974,ENSG00000151694,ENSG00000138685,ENSG00000153233,ENSG00000103769,ENSG00000171951,ENSG00000134954,ENSG00000112658,ENSG00000140403,ENSG00000096717,ENSG00000071054,ENSG00000197256,ENSG00000146122,ENSG00000104522,ENSG00000010438,ENSG00000154188,ENSG00000070087
GO:0000086	G2/M transition of mitotic cell cycle	0.0000010727336705659324	0.0000010727336705659324	+1	ENSG00000101224,ENSG00000166851,ENSG00000124762,ENSG00000178999,ENSG00000135446,ENSG00000170312,ENSG00000087586,ENSG00000120539,ENSG00000147889
GO:0006814	sodium ion transport	0.0000013786956010486502	0.0000013786956010486502	+1	ENSG00000142319,ENSG00000139180,ENSG00000196876,ENSG00000144285,ENSG00000136531,ENSG00000153253,ENSG00000183873,ENSG00000136546,ENSG00000185313,ENSG00000169432,ENSG00000007314,ENSG00000103546,ENSG00000108576,ENSG00000163399,ENSG00000149295,ENSG00000140090
GO:0048589	developmental growth	0.0000013798516350812852	0.0000013798516350812852	+1	ENSG00000142192,ENSG00000164885,ENSG00000130203,ENSG00000082701,ENSG00000197746,ENSG00000124762,ENSG00000106799,ENSG00000108576,ENSG00000177169,ENSG00000068078,ENSG00000105426,ENSG00000137193,ENSG00000184347,ENSG00000186868,ENSG00000162733,ENSG00000097007,ENSG00000138696,ENSG00000125398,ENSG00000163110,ENSG00000197587,ENSG00000107779,ENSG00000049759,ENSG00000075223,ENSG00000113645,ENSG00000107758,ENSG00000144868,ENSG00000171105,ENSG00000105723,ENSG00000170017,ENSG00000121068,ENSG00000160307,ENSG00000176697,ENSG00000187764,ENSG00000008086,ENSG00000111276,ENSG00000134259,ENSG00000166925,ENSG00000106078,ENSG00000142168,ENSG00000148400,ENSG00000259384,ENSG00000189058,ENSG00000017427,ENSG00000171862,ENSG00000138207,ENSG00000137693,ENSG00000148482,ENSG00000166794,ENSG00000144560,ENSG00000124785,ENSG00000134569,ENSG00000113578,ENSG00000030304,ENSG00000103449,ENSG00000081189,ENSG00000147894,ENSG00000150457,ENSG00000196531,ENSG00000198689,ENSG00000112715,ENSG00000001617,ENSG00000105894,ENSG00000198910,ENSG00000067715,ENSG00000078401,ENSG00000157017,ENSG00000092421,ENSG00000130477,ENSG00000079805,ENSG00000174697,ENSG00000138685,ENSG00000164190,ENSG00000172020,ENSG00000040608,ENSG00000120008,ENSG00000010278,ENSG00000079841,ENSG00000197043,ENSG00000176788,ENSG00000140575,ENSG00000066084
GO:1905908	positive regulation of amyloid fibril formation	0.0000014690959549964138	0.0000014690959549964138	+1	ENSG00000142192,ENSG00000080815,ENSG00000130203
GO:0010634	positive regulation of epithelial cell migration	0.0000019372007360800027	0.0000019372007360800027	+1	ENSG00000073060,ENSG00000073756,ENSG00000198793,ENSG00000051382,ENSG00000179218,ENSG00000197943,ENSG00000168874,ENSG00000103811,ENSG00000030582,ENSG00000011405,ENSG00000120899,ENSG00000105287,ENSG00000100644,ENSG00000097007,ENSG00000142208,ENSG00000171132,ENSG00000125398,ENSG00000077782,ENSG00000165757,ENSG00000037280,ENSG00000141376,ENSG00000164867,ENSG00000163874,ENSG00000136960,ENSG00000100311,ENSG00000197122,ENSG00000100292,ENSG00000094631,ENSG00000111537,ENSG00000108518,ENSG00000135744,ENSG00000105220,ENSG00000110955,ENSG00000111961,ENSG00000152234,ENSG00000113578,ENSG00000147459,ENSG00000132669,ENSG00000112715,ENSG00000078401,ENSG00000166974,ENSG00000151694,ENSG00000138685,ENSG00000103769,ENSG00000134954,ENSG00000096717,ENSG00000071054,ENSG00000104522,ENSG00000154188
GO:0051169	nuclear transport	0.00000197638897935392	0.00000197638897935392	+1	ENSG00000080815,ENSG00000082701,ENSG00000058729,ENSG00000198563,ENSG00000147889,ENSG00000204569,ENSG00000102900,ENSG00000109111,ENSG00000155561,ENSG00000064419,ENSG00000157020,ENSG00000135521,ENSG00000082898,ENSG00000112159,ENSG00000145675,ENSG00000205339,ENSG00000030066,ENSG00000031823,ENSG00000179218
GO:0006913	nucleocytoplasmic transport	0.00000197638897935392	0.00000197638897935392	+1	ENSG00000080815,ENSG00000082701,ENSG00000058729,ENSG00000198563,ENSG00000147889,ENSG00000204569,ENSG00000102900,ENSG00000109111,ENSG00000155561,ENSG00000064419,ENSG00000157020,ENSG00000135521,ENSG00000082898,ENSG00000112159,ENSG00000145675,ENSG00000205339,ENSG00000030066,ENSG00000031823,ENSG00000179218
GO:0045471	response to ethanol	0.000002093705909853997	0.000002093705909853997	+1	ENSG00000176884,ENSG00000273079,ENSG00000183454,ENSG00000198785
GO:0050808	synapse organization	0.000002128370965403577	0.000002128370965403577	+1	ENSG00000142192,ENSG00000080815,ENSG00000164885,ENSG00000130203,ENSG00000087085,ENSG00000273079,ENSG00000176749,ENSG00000130294,ENSG00000160716,ENSG00000149295,ENSG00000175344,ENSG00000153113,ENSG00000100151,ENSG00000188906,ENSG00000153707,ENSG00000105426,ENSG00000186868,ENSG00000097007,ENSG00000142949,ENSG00000067191,ENSG00000163110,ENSG00000113758,ENSG00000145335,ENSG00000164061,ENSG00000112139,ENSG00000144868,ENSG00000151834,ENSG00000113327,ENSG00000137766,ENSG00000022355,ENSG00000232810,ENSG00000166206,ENSG00000171105,ENSG00000145864,ENSG00000176697,ENSG00000152208,ENSG00000010810,ENSG00000058404,ENSG00000187764,ENSG00000151150,ENSG00000182389,ENSG00000008086,ENSG00000157103,ENSG00000168959,ENSG00000161681,ENSG00000170921,ENSG00000107984,ENSG00000131042,ENSG00000189056,ENSG00000095970,ENSG00000171862,ENSG00000138311,ENSG00000134569,ENSG00000116106,ENSG00000127445,ENSG00000075624,ENSG00000030304,ENSG00000157193,ENSG00000081189,ENSG00000110841,ENSG00000174938,ENSG00000072071,ENSG00000151025,ENSG00000171867,ENSG00000198910,ENSG00000157017,ENSG00000110076,ENSG00000164050,ENSG00000140443,ENSG00000250479,ENSG00000130477,ENSG00000197405,ENSG00000165379,ENSG00000165300,ENSG00000169933,ENSG00000100095,ENSG00000115183,ENSG00000110888,ENSG00000117154,ENSG00000171723,ENSG00000197959,ENSG00000107362,ENSG00000104219
GO:2000273	positive regulation of signaling receptor activity	0.000002173829360349514	0.000002173829360349514	+1	ENSG00000010704,ENSG00000169252,ENSG00000274286,ENSG00000100644,ENSG00000184160,ENSG00000147133,ENSG00000150594,ENSG00000096968,ENSG00000121807,ENSG00000116478,ENSG00000094631,ENSG00000196591,ENSG00000111537,ENSG00000189056,ENSG00000108691,ENSG00000078401,ENSG00000151694,ENSG00000116288
GO:0010389	regulation of G2/M transition of mitotic cell cycle	0.0000023526489670874058	0.0000023526489670874058	+1	ENSG00000101224,ENSG00000166851,ENSG00000124762,ENSG00000178999,ENSG00000135446,ENSG00000170312,ENSG00000087586,ENSG00000147889
GO:0098656	monoatomic anion transmembrane transport	0.0000023804437617879223	0.0000023804437617879223	+1	ENSG00000094755,ENSG00000137275,ENSG00000163288,ENSG00000109158,ENSG00000124067,ENSG00000064651,ENSG00000011677,ENSG00000151834,ENSG00000113327,ENSG00000022355,ENSG00000163285,ENSG00000186297,ENSG00000182256,ENSG00000166206,ENSG00000134343,ENSG00000187730,ENSG00000145864,ENSG00000145863,ENSG00000102287,ENSG00000268089,ENSG00000145451,ENSG00000157103,ENSG00000168959,ENSG00000079215
GO:1902749	regulation of cell cycle G2/M phase transition	0.0000024602992486154476	0.0000024602992486154476	+1	ENSG00000101224,ENSG00000166851,ENSG00000124762,ENSG00000178999,ENSG00000135446,ENSG00000170312,ENSG00000087586,ENSG00000147889,ENSG00000141510,ENSG00000160551,ENSG00000108384,ENSG00000164045,ENSG00000158402,ENSG00000169136
GO:0016358	dendrite development	0.0000028742591669456776	0.0000028742591669456776	+1	ENSG00000142192,ENSG00000080815,ENSG00000164885,ENSG00000130203,ENSG00000198785,ENSG00000176749,ENSG00000082701
GO:1903350	response to dopamine	0.0000034993162621366777	0.0000034993162621366777	+1	ENSG00000082701,ENSG00000102468,ENSG00000149295,ENSG00000178394,ENSG00000196924,ENSG00000188906,ENSG00000097007,ENSG00000069696,ENSG00000151577,ENSG00000198959,ENSG00000178084,ENSG00000149305,ENSG00000166736,ENSG00000186038,ENSG00000186090,ENSG00000105723
GO:1903351	cellular response to dopamine	0.0000034993162621366777	0.0000034993162621366777	+1	ENSG00000082701,ENSG00000102468,ENSG00000149295,ENSG00000178394,ENSG00000196924,ENSG00000188906,ENSG00000097007,ENSG00000069696,ENSG00000151577,ENSG00000198959,ENSG00000178084,ENSG00000149305,ENSG00000166736,ENSG00000186038,ENSG00000186090,ENSG00000105723
GO:0098739	import across plasma membrane	0.0000039886275710429695	0.0000039886275710429695	+1	ENSG00000196876,ENSG00000144285,ENSG00000136531,ENSG00000153253,ENSG00000183873,ENSG00000168356,ENSG00000136546,ENSG00000185313,ENSG00000169432,ENSG00000007314,ENSG00000163399,ENSG00000140090,ENSG00000120910,ENSG00000153956,ENSG00000196689,ENSG00000069431,ENSG00000123643,ENSG00000196950,ENSG00000141837,ENSG00000099822,ENSG00000221823,ENSG00000124067,ENSG00000064651,ENSG00000151726,ENSG00000102001,ENSG00000151067,ENSG00000081248,ENSG00000157388,ENSG00000142208
GO:0038093	Fc receptor signaling pathway	0.000004183749364174375	0.000004183749364174375	+1	ENSG00000197943,ENSG00000065559,ENSG00000076984,ENSG00000157404,ENSG00000097007,ENSG00000104365,ENSG00000171132,ENSG00000135341,ENSG00000151422,ENSG00000101336,ENSG00000158869,ENSG00000197122,ENSG00000010810,ENSG00000176105,ENSG00000254087,ENSG00000000938,ENSG00000182866,ENSG00000129219,ENSG00000239961
GO:0070371	ERK1 and ERK2 cascade	0.000004661867633930627	0.000004661867633930627	+1	ENSG00000142192,ENSG00000130203,ENSG00000170312,ENSG00000064687,ENSG00000196396,ENSG00000133059,ENSG00000147246,ENSG00000134853,ENSG00000102468,ENSG00000175344,ENSG00000120907,ENSG00000076984,ENSG00000073712,ENSG00000103811,ENSG00000068078,ENSG00000113721,ENSG00000182578,ENSG00000198369,ENSG00000120899,ENSG00000105287,ENSG00000067606,ENSG00000141736,ENSG00000167711,ENSG00000125398,ENSG00000196126,ENSG00000099977,ENSG00000164056,ENSG00000198400,ENSG00000037280,ENSG00000072133,ENSG00000204305,ENSG00000145901,ENSG00000161929,ENSG00000100311,ENSG00000232810,ENSG00000102882,ENSG00000181092,ENSG00000010610,ENSG00000198252,ENSG00000142627,ENSG00000254087,ENSG00000133048,ENSG00000125538,ENSG00000141433,ENSG00000148400,ENSG00000095970,ENSG00000185650,ENSG00000017427,ENSG00000115414,ENSG00000092820,ENSG00000137486,ENSG00000134250,ENSG00000108691,ENSG00000101200,ENSG00000147324,ENSG00000146648,ENSG00000116106,ENSG00000113578,ENSG00000127445,ENSG00000103154
GO:0071880	adenylate cyclase-activating adrenergic receptor signaling pathway	0.000004750928622128523	0.000004750928622128523	+1	ENSG00000188778,ENSG00000149295,ENSG00000169252,ENSG00000274286,ENSG00000120907,ENSG00000043591,ENSG00000171873,ENSG00000184160,ENSG00000151577,ENSG00000150594
GO:1902893	regulation of miRNA transcription	0.000005237813837973916	0.000005237813837973916	+1	ENSG00000118689,ENSG00000141510,ENSG00000066336,ENSG00000132170,ENSG00000113580,ENSG00000173039,ENSG00000168874,ENSG00000091831,ENSG00000147862,ENSG00000168610,ENSG00000100644,ENSG00000125398,ENSG00000100311,ENSG00000232810,ENSG00000131759,ENSG00000112033,ENSG00000074181,ENSG00000186951,ENSG00000064300,ENSG00000135744,ENSG00000134250,ENSG00000170345,ENSG00000146648,ENSG00000007372,ENSG00000112715,ENSG00000136826,ENSG00000138685,ENSG00000134954,ENSG00000112658
GO:0000302	response to reactive oxygen species	0.000006014618161251478	0.000006014618161251478	+1	ENSG00000130203,ENSG00000167815,ENSG00000134853,ENSG00000137275,ENSG00000117450,ENSG00000173039,ENSG00000188906,ENSG00000149968,ENSG00000186868,ENSG00000233276,ENSG00000149311,ENSG00000100644,ENSG00000097007,ENSG00000023572,ENSG00000173846,ENSG00000115694,ENSG00000142208,ENSG00000162928,ENSG00000254858,ENSG00000163516,ENSG00000151422,ENSG00000164867,ENSG00000019991,ENSG00000204311,ENSG00000102882,ENSG00000100292,ENSG00000010810,ENSG00000094631,ENSG00000136244,ENSG00000142168,ENSG00000189058,ENSG00000109424,ENSG00000161011,ENSG00000121691,ENSG00000291237,ENSG00000170345,ENSG00000146648
