GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0032535	regulation of cellular component size	0.00010644972024915936	0.00010644972024915936	+1	ENSG00000130203,ENSG00000073921,ENSG00000136717,ENSG00000077522,ENSG00000145147,ENSG00000078018,ENSG00000175866,ENSG00000100106,ENSG00000120899,ENSG00000146122,ENSG00000115310,ENSG00000103187,ENSG00000115956,ENSG00000065320,ENSG00000100599,ENSG00000141968,ENSG00000148180,ENSG00000180353,ENSG00000123338,ENSG00000001617,ENSG00000161203,ENSG00000148700,ENSG00000130558,ENSG00000071127,ENSG00000176697,ENSG00000137710,ENSG00000135441,ENSG00000177119,ENSG00000018189,ENSG00000124067,ENSG00000079805,ENSG00000101336
GO:0010631	epithelial cell migration	0.0001254120486350609	0.0001254120486350609	+1	ENSG00000130203,ENSG00000197943,ENSG00000154229,ENSG00000145147,ENSG00000150760,ENSG00000048052,ENSG00000103811,ENSG00000120899,ENSG00000146122,ENSG00000115310,ENSG00000051382,ENSG00000169855,ENSG00000197256,ENSG00000135744,ENSG00000111961,ENSG00000164619,ENSG00000113578,ENSG00000124782,ENSG00000141646,ENSG00000135046,ENSG00000138685,ENSG00000081189,ENSG00000105220,ENSG00000185591,ENSG00000153233,ENSG00000105894,ENSG00000122194,ENSG00000106211,ENSG00000110880,ENSG00000144724,ENSG00000011465,ENSG00000112562,ENSG00000168615,ENSG00000112715,ENSG00000142208,ENSG00000132170,ENSG00000121879,ENSG00000163220
GO:1902903	regulation of supramolecular fiber organization	0.00012747925840501546	0.00012747925840501546	+1	ENSG00000130203,ENSG00000095970,ENSG00000131941,ENSG00000136717,ENSG00000131711,ENSG00000077522,ENSG00000145335,ENSG00000145147,ENSG00000078018,ENSG00000175866,ENSG00000100399,ENSG00000120885,ENSG00000100106,ENSG00000149269,ENSG00000120899,ENSG00000146122,ENSG00000103187,ENSG00000115956,ENSG00000104332,ENSG00000148180
GO:0070527	platelet aggregation	0.00012982972689955116	0.00012982972689955116	+1	ENSG00000172500,ENSG00000154229,ENSG00000213719,ENSG00000165025,ENSG00000051382,ENSG00000115956,ENSG00000149781,ENSG00000159176,ENSG00000136854,ENSG00000134352,ENSG00000106211,ENSG00000137076,ENSG00000254087,ENSG00000116266
GO:0051048	negative regulation of secretion	0.00013279804118857908	0.00013279804118857908	+1	ENSG00000130203,ENSG00000145335,ENSG00000152661,ENSG00000104332,ENSG00000123338,ENSG00000150907,ENSG00000135046,ENSG00000168961,ENSG00000084093,ENSG00000129667,ENSG00000025434,ENSG00000067182,ENSG00000066336,ENSG00000065361,ENSG00000147571,ENSG00000116266,ENSG00000019582,ENSG00000157168,ENSG00000167851,ENSG00000169047
GO:0050435	amyloid-beta metabolic process	0.00014280963964148884	0.00014280963964148884	+1	ENSG00000130203,ENSG00000073921,ENSG00000136717,ENSG00000120885,ENSG00000115310,ENSG00000064687,ENSG00000148053,ENSG00000169242,ENSG00000159640,ENSG00000185591,ENSG00000139970,ENSG00000133318
GO:0050817	coagulation	0.00015270769049482595	0.00015270769049482595	+1	ENSG00000130203,ENSG00000197943,ENSG00000172500,ENSG00000154229,ENSG00000213719,ENSG00000165025,ENSG00000051382,ENSG00000115956,ENSG00000149781,ENSG00000141968,ENSG00000136869,ENSG00000159176,ENSG00000136854,ENSG00000100605,ENSG00000109072,ENSG00000167397,ENSG00000134352,ENSG00000122194,ENSG00000106211,ENSG00000137076,ENSG00000158869,ENSG00000177119,ENSG00000254087,ENSG00000116266,ENSG00000015285,ENSG00000169313,ENSG00000249853,ENSG00000104368,ENSG00000121879,ENSG00000161911
GO:0090132	epithelium migration	0.00015353870947619602	0.00015353870947619602	+1	ENSG00000130203,ENSG00000197943,ENSG00000154229,ENSG00000145147,ENSG00000150760,ENSG00000048052,ENSG00000103811,ENSG00000120899,ENSG00000146122,ENSG00000115310,ENSG00000051382,ENSG00000169855,ENSG00000197256,ENSG00000135744,ENSG00000111961,ENSG00000164619,ENSG00000113578,ENSG00000124782,ENSG00000141646,ENSG00000135046,ENSG00000138685,ENSG00000081189,ENSG00000105220,ENSG00000185591,ENSG00000153233,ENSG00000105894,ENSG00000122194,ENSG00000106211,ENSG00000110880,ENSG00000144724,ENSG00000011465,ENSG00000112562,ENSG00000168615,ENSG00000112715,ENSG00000142208,ENSG00000132170,ENSG00000121879,ENSG00000163220
GO:0030168	platelet activation	0.00015487174426534526	0.00015487174426534526	+1	ENSG00000130203,ENSG00000197943,ENSG00000172500,ENSG00000154229,ENSG00000213719,ENSG00000165025,ENSG00000051382,ENSG00000115956,ENSG00000149781,ENSG00000141968,ENSG00000136869,ENSG00000159176,ENSG00000136854,ENSG00000134352,ENSG00000106211,ENSG00000137076,ENSG00000158869,ENSG00000254087,ENSG00000116266
GO:0002687	positive regulation of leukocyte migration	0.00017071608011775275	0.00017071608011775275	+1	ENSG00000107099,ENSG00000095970,ENSG00000137845,ENSG00000120899,ENSG00000115310,ENSG00000090339,ENSG00000182578,ENSG00000184371,ENSG00000123338,ENSG00000110492,ENSG00000100030,ENSG00000196776,ENSG00000168961,ENSG00000087470,ENSG00000105894,ENSG00000177119,ENSG00000133800,ENSG00000019582,ENSG00000111859,ENSG00000006210,ENSG00000112715,ENSG00000169313
GO:0014909	smooth muscle cell migration	0.00017211772745082598	0.00017211772745082598	+1	ENSG00000145147,ENSG00000128512,ENSG00000154734,ENSG00000123384,ENSG00000115461,ENSG00000110492,ENSG00000081189,ENSG00000109072,ENSG00000159640,ENSG00000116641,ENSG00000163191,ENSG00000017427,ENSG00000104368
GO:0048167	regulation of synaptic plasticity	0.00017232649331739964	0.00017232649331739964	+1	ENSG00000130203,ENSG00000273079,ENSG00000183454,ENSG00000187672,ENSG00000197283,ENSG00000132535,ENSG00000120899,ENSG00000128564,ENSG00000011600,ENSG00000103496,ENSG00000105649,ENSG00000176406,ENSG00000144290,ENSG00000081189,ENSG00000159640,ENSG00000105894,ENSG00000168309,ENSG00000011347,ENSG00000118160,ENSG00000109756,ENSG00000102003,ENSG00000006210,ENSG00000168329
GO:0050867	positive regulation of cell activation	0.00019138524427346221	0.00019138524427346221	+1	ENSG00000196126,ENSG00000107099,ENSG00000204287,ENSG00000095970,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000135426,ENSG00000111679,ENSG00000168918,ENSG00000115956,ENSG00000141968,ENSG00000136869,ENSG00000204252,ENSG00000011600,ENSG00000171791,ENSG00000123338,ENSG00000110651,ENSG00000110492,ENSG00000163513,ENSG00000196776,ENSG00000081237,ENSG00000135046,ENSG00000168961,ENSG00000081189,ENSG00000066336,ENSG00000134352,ENSG00000138814,ENSG00000239998,ENSG00000254087,ENSG00000164136,ENSG00000019582,ENSG00000144802,ENSG00000114013,ENSG00000127666,ENSG00000017427,ENSG00000130202,ENSG00000142208,ENSG00000121879
GO:0032640	tumor necrosis factor production	0.00020050023292764117	0.00020050023292764117	+1	ENSG00000197943,ENSG00000051523,ENSG00000165025,ENSG00000120885,ENSG00000111679,ENSG00000168610,ENSG00000136869,ENSG00000011600,ENSG00000135077,ENSG00000196776,ENSG00000081237,ENSG00000137462,ENSG00000168961,ENSG00000105383,ENSG00000239998,ENSG00000106211,ENSG00000115267,ENSG00000116584,ENSG00000172247,ENSG00000174125,ENSG00000006210,ENSG00000017427,ENSG00000168329
GO:0032680	regulation of tumor necrosis factor production	0.00020050023292764117	0.00020050023292764117	+1	ENSG00000197943,ENSG00000051523,ENSG00000165025,ENSG00000120885,ENSG00000111679,ENSG00000168610,ENSG00000136869,ENSG00000011600,ENSG00000135077,ENSG00000196776,ENSG00000081237,ENSG00000137462,ENSG00000168961,ENSG00000105383,ENSG00000239998,ENSG00000106211,ENSG00000115267,ENSG00000116584,ENSG00000172247,ENSG00000174125,ENSG00000006210,ENSG00000017427,ENSG00000168329
GO:0043954	cellular component maintenance	0.0002014430460342184	0.0002014430460342184	+1	ENSG00000130203,ENSG00000273079,ENSG00000095970,ENSG00000171105,ENSG00000140443,ENSG00000187672
GO:0010720	positive regulation of cell development	0.00020309009073285253	0.00020309009073285253	+1	ENSG00000196126,ENSG00000204287,ENSG00000162946,ENSG00000038427,ENSG00000154229,ENSG00000136717,ENSG00000145147,ENSG00000203710,ENSG00000165025,ENSG00000135426,ENSG00000168918,ENSG00000169855,ENSG00000065320,ENSG00000011600,ENSG00000180353,ENSG00000184371,ENSG00000123338,ENSG00000110492,ENSG00000163513,ENSG00000148053,ENSG00000135046,ENSG00000168961,ENSG00000114554,ENSG00000176697,ENSG00000105894,ENSG00000066336,ENSG00000138814,ENSG00000018189,ENSG00000164050,ENSG00000019582,ENSG00000144802,ENSG00000114013,ENSG00000106278,ENSG00000111859,ENSG00000006210,ENSG00000112715,ENSG00000168329
GO:0045921	positive regulation of exocytosis	0.00020323743800446375	0.00020323743800446375	+1	ENSG00000145335,ENSG00000165025,ENSG00000124145,ENSG00000163618,ENSG00000160255,ENSG00000041353,ENSG00000103496,ENSG00000105649,ENSG00000067715,ENSG00000182718,ENSG00000169896,ENSG00000106089
GO:0032373	positive regulation of sterol transport	0.00021991462538268643	0.00021991462538268643	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000100906,ENSG00000123384,ENSG00000182718,ENSG00000064687,ENSG00000025434,ENSG00000186350,ENSG00000111684,ENSG00000132170,ENSG00000131408
GO:0032376	positive regulation of cholesterol transport	0.00021991462538268643	0.00021991462538268643	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000100906,ENSG00000123384,ENSG00000182718,ENSG00000064687,ENSG00000025434,ENSG00000186350,ENSG00000111684,ENSG00000132170,ENSG00000131408
GO:0090130	tissue migration	0.00022842543488168647	0.00022842543488168647	+1	ENSG00000130203,ENSG00000197943,ENSG00000154229,ENSG00000145147,ENSG00000150760,ENSG00000048052,ENSG00000103811,ENSG00000120899,ENSG00000146122,ENSG00000115310,ENSG00000051382,ENSG00000169855,ENSG00000197256,ENSG00000135744,ENSG00000111961,ENSG00000164619,ENSG00000113578,ENSG00000124782,ENSG00000141646,ENSG00000135046,ENSG00000138685,ENSG00000081189,ENSG00000105220,ENSG00000185591,ENSG00000153233,ENSG00000105894,ENSG00000122194,ENSG00000106211,ENSG00000110880,ENSG00000144724,ENSG00000011465,ENSG00000112562,ENSG00000168615,ENSG00000112715,ENSG00000142208,ENSG00000132170,ENSG00000121879,ENSG00000163220
GO:0007596	blood coagulation	0.00023603592193279955	0.00023603592193279955	+1	ENSG00000130203,ENSG00000197943,ENSG00000172500,ENSG00000154229,ENSG00000213719,ENSG00000165025,ENSG00000051382,ENSG00000115956,ENSG00000149781,ENSG00000141968,ENSG00000136869,ENSG00000159176,ENSG00000136854,ENSG00000100605,ENSG00000109072,ENSG00000167397,ENSG00000134352,ENSG00000122194,ENSG00000106211,ENSG00000137076,ENSG00000158869,ENSG00000177119,ENSG00000254087,ENSG00000116266
GO:0017156	calcium-ion regulated exocytosis	0.0002536077073233595	0.0002536077073233595	+1	ENSG00000130477,ENSG00000149927,ENSG00000105649,ENSG00000176406,ENSG00000136854,ENSG00000067715,ENSG00000106089,ENSG00000084093,ENSG00000089169,ENSG00000116266,ENSG00000011347,ENSG00000173227,ENSG00000019505
GO:0010875	positive regulation of cholesterol efflux	0.00025468030793766476	0.00025468030793766476	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000100906,ENSG00000123384,ENSG00000064687,ENSG00000025434,ENSG00000186350,ENSG00000132170,ENSG00000131408
GO:2001056	positive regulation of cysteine-type endopeptidase activity	0.0002663475797265288	0.0002663475797265288	+1	ENSG00000273079,ENSG00000183454,ENSG00000055163,ENSG00000145335,ENSG00000165025,ENSG00000169855,ENSG00000148180,ENSG00000064300,ENSG00000186010,ENSG00000168961,ENSG00000084093,ENSG00000165280,ENSG00000162511,ENSG00000165731,ENSG00000147488,ENSG00000075240,ENSG00000136938,ENSG00000156709,ENSG00000166949,ENSG00000132170,ENSG00000079387,ENSG00000143546,ENSG00000163220
GO:0050878	regulation of body fluid levels	0.00026663754802436814	0.00026663754802436814	+1	ENSG00000130203,ENSG00000197943,ENSG00000172500,ENSG00000154229,ENSG00000213719,ENSG00000165025,ENSG00000051382,ENSG00000115956,ENSG00000149781,ENSG00000141968,ENSG00000136869,ENSG00000159176,ENSG00000136854,ENSG00000100605,ENSG00000151702,ENSG00000105220,ENSG00000109072,ENSG00000167397,ENSG00000025434,ENSG00000178568,ENSG00000134352,ENSG00000138814,ENSG00000122194,ENSG00000106211,ENSG00000137076,ENSG00000158869,ENSG00000177119,ENSG00000254087,ENSG00000116266
GO:0032371	regulation of sterol transport	0.00028507873318032697	0.00028507873318032697	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000198911,ENSG00000100906,ENSG00000123384,ENSG00000130208,ENSG00000182718,ENSG00000064687,ENSG00000025434,ENSG00000186350,ENSG00000111684,ENSG00000169174,ENSG00000132170,ENSG00000131408
GO:0032374	regulation of cholesterol transport	0.00028507873318032697	0.00028507873318032697	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000198911,ENSG00000100906,ENSG00000123384,ENSG00000130208,ENSG00000182718,ENSG00000064687,ENSG00000025434,ENSG00000186350,ENSG00000111684,ENSG00000169174,ENSG00000132170,ENSG00000131408
GO:0045862	positive regulation of proteolysis	0.0002955262018068517	0.0002955262018068517	+1	ENSG00000130203,ENSG00000273079,ENSG00000095970,ENSG00000183454,ENSG00000073921,ENSG00000055163,ENSG00000145335,ENSG00000203710,ENSG00000165025,ENSG00000103811,ENSG00000120885,ENSG00000169855,ENSG00000168610,ENSG00000148180,ENSG00000197971,ENSG00000182718,ENSG00000064300,ENSG00000186010,ENSG00000169242,ENSG00000168961,ENSG00000084093,ENSG00000165280,ENSG00000176046,ENSG00000162511,ENSG00000074800,ENSG00000165731,ENSG00000254087,ENSG00000147488,ENSG00000075240,ENSG00000136938,ENSG00000109670,ENSG00000156709,ENSG00000168615,ENSG00000163815,ENSG00000166949,ENSG00000142208,ENSG00000132170,ENSG00000079387,ENSG00000143546,ENSG00000163220
GO:0034205	amyloid-beta formation	0.00030076415597797703	0.00030076415597797703	+1	ENSG00000130203,ENSG00000073921,ENSG00000136717,ENSG00000120885,ENSG00000115310,ENSG00000064687,ENSG00000148053,ENSG00000169242,ENSG00000185591,ENSG00000139970,ENSG00000133318
GO:0014812	muscle cell migration	0.0003158090190852666	0.0003158090190852666	+1	ENSG00000145147,ENSG00000128512,ENSG00000154734,ENSG00000123384,ENSG00000115461,ENSG00000110492,ENSG00000135046,ENSG00000081189,ENSG00000109072,ENSG00000159640,ENSG00000116641,ENSG00000163191,ENSG00000017427,ENSG00000104368
GO:0023061	signal release	0.0003537194819952857	0.0003537194819952857	+1	ENSG00000196126,ENSG00000159082,ENSG00000116729,ENSG00000145335,ENSG00000168993,ENSG00000165025,ENSG00000152661,ENSG00000130477,ENSG00000145242,ENSG00000149927,ENSG00000104332,ENSG00000135744,ENSG00000103496,ENSG00000105649,ENSG00000176406,ENSG00000138078,ENSG00000136854,ENSG00000067715,ENSG00000186472,ENSG00000184702,ENSG00000150907,ENSG00000106089,ENSG00000135046,ENSG00000132639,ENSG00000081189,ENSG00000084093,ENSG00000099365,ENSG00000147571,ENSG00000089169,ENSG00000116266,ENSG00000157152,ENSG00000011347,ENSG00000173227,ENSG00000134294,ENSG00000019505,ENSG00000169047,ENSG00000184349,ENSG00000132170,ENSG00000137869,ENSG00000120088,ENSG00000168621,ENSG00000008056
GO:0032370	positive regulation of lipid transport	0.0003577111699364951	0.0003577111699364951	+1	ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000151726,ENSG00000155368,ENSG00000100906,ENSG00000123384,ENSG00000182718,ENSG00000064687,ENSG00000025434,ENSG00000186350,ENSG00000147571,ENSG00000111684,ENSG00000132170,ENSG00000131408,ENSG00000137869
GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.0003756717863794063	0.0003756717863794063	+1	ENSG00000095970,ENSG00000197943,ENSG00000051523,ENSG00000165025,ENSG00000149269,ENSG00000136869,ENSG00000104365,ENSG00000011600,ENSG00000100906,ENSG00000137462,ENSG00000155629,ENSG00000025434,ENSG00000239998,ENSG00000254087,ENSG00000174125,ENSG00000187554
GO:0060560	developmental growth involved in morphogenesis	0.0003820071283077686	0.0003820071283077686	+1	ENSG00000130203,ENSG00000140575,ENSG00000131711,ENSG00000145147,ENSG00000078018,ENSG00000130477,ENSG00000115310,ENSG00000065320,ENSG00000113578,ENSG00000176406,ENSG00000184347,ENSG00000067715,ENSG00000001617,ENSG00000130558,ENSG00000124785,ENSG00000176697,ENSG00000170989,ENSG00000018189,ENSG00000188064,ENSG00000187122,ENSG00000079805
GO:0002696	positive regulation of leukocyte activation	0.0003976312135539895	0.0003976312135539895	+1	ENSG00000196126,ENSG00000107099,ENSG00000204287,ENSG00000095970,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000135426,ENSG00000111679,ENSG00000168918,ENSG00000141968,ENSG00000136869,ENSG00000204252,ENSG00000011600,ENSG00000171791,ENSG00000123338,ENSG00000110651,ENSG00000110492,ENSG00000163513,ENSG00000196776,ENSG00000081237,ENSG00000135046,ENSG00000168961,ENSG00000081189,ENSG00000066336,ENSG00000134352,ENSG00000138814,ENSG00000254087,ENSG00000164136,ENSG00000019582,ENSG00000144802,ENSG00000114013,ENSG00000127666,ENSG00000017427,ENSG00000130202,ENSG00000142208,ENSG00000121879
GO:0060099	regulation of phagocytosis, engulfment	0.0004025527160252473	0.0004025527160252473	+1	ENSG00000095970,ENSG00000197943,ENSG00000125730,ENSG00000123338,ENSG00000064687,ENSG00000177119,ENSG00000167851
GO:1905153	regulation of membrane invagination	0.0004025527160252473	0.0004025527160252473	+1	ENSG00000095970,ENSG00000197943,ENSG00000125730,ENSG00000123338,ENSG00000064687,ENSG00000177119,ENSG00000167851
GO:0007009	plasma membrane organization	0.00043485270802995314	0.00043485270802995314	+1	ENSG00000151150,ENSG00000153317,ENSG00000136717,ENSG00000082397,ENSG00000124507,ENSG00000203710,ENSG00000120885,ENSG00000148180,ENSG00000124942,ENSG00000103496,ENSG00000105649,ENSG00000182718,ENSG00000073969,ENSG00000064687,ENSG00000081237,ENSG00000103089,ENSG00000177119,ENSG00000144339,ENSG00000124920,ENSG00000011347,ENSG00000079805
GO:0002697	regulation of immune effector process	0.0004494016696580371	0.0004494016696580371	+1	ENSG00000196126,ENSG00000204287,ENSG00000095970,ENSG00000197943,ENSG00000000971,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000115310,ENSG00000090339,ENSG00000160255,ENSG00000011600,ENSG00000103496,ENSG00000182985,ENSG00000135077,ENSG00000123338,ENSG00000110651,ENSG00000169896,ENSG00000081237,ENSG00000135046,ENSG00000168961,ENSG00000105220,ENSG00000066336,ENSG00000162511,ENSG00000254087,ENSG00000019582,ENSG00000108771,ENSG00000167851,ENSG00000144802,ENSG00000114013,ENSG00000012124,ENSG00000127666,ENSG00000015285,ENSG00000130202,ENSG00000168329,ENSG00000155659,ENSG00000213047
GO:0070663	regulation of leukocyte proliferation	0.0004783966911867778	0.0004783966911867778	+1	ENSG00000196126,ENSG00000136235,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000124145,ENSG00000011600,ENSG00000171791,ENSG00000182578,ENSG00000184371,ENSG00000123338,ENSG00000110651,ENSG00000163513,ENSG00000100030,ENSG00000081237,ENSG00000135046,ENSG00000168961,ENSG00000081189,ENSG00000134352,ENSG00000138814,ENSG00000254087,ENSG00000164136,ENSG00000019582,ENSG00000167851,ENSG00000114013,ENSG00000012124,ENSG00000017427,ENSG00000155659,ENSG00000163563,ENSG00000163599
GO:0046034	ATP metabolic process	0.0004932845559977826	0.0004932845559977826	+1	ENSG00000158864,ENSG00000130414,ENSG00000095970,ENSG00000139180,ENSG00000108515,ENSG00000174886,ENSG00000023228,ENSG00000171105
GO:0048259	regulation of receptor-mediated endocytosis	0.0005274322568010393	0.0005274322568010393	+1	ENSG00000118473,ENSG00000171105,ENSG00000073921,ENSG00000132535,ENSG00000110395,ENSG00000120885,ENSG00000051382,ENSG00000100599,ENSG00000125730,ENSG00000065609,ENSG00000130208,ENSG00000182718
GO:1901653	cellular response to peptide	0.0005278317731274952	0.0005278317731274952	+1	ENSG00000095970,ENSG00000134324,ENSG00000171105,ENSG00000140443,ENSG00000154229,ENSG00000077522,ENSG00000175866,ENSG00000048052,ENSG00000152661,ENSG00000105409,ENSG00000090339,ENSG00000168610,ENSG00000136869,ENSG00000109458,ENSG00000026025,ENSG00000135744,ENSG00000123384,ENSG00000141837,ENSG00000064300,ENSG00000168710,ENSG00000150907,ENSG00000114166
GO:0002833	positive regulation of response to biotic stimulus	0.0005342485397537735	0.0005342485397537735	+1	ENSG00000196126,ENSG00000095970,ENSG00000197943,ENSG00000154229,ENSG00000051523,ENSG00000163131,ENSG00000165025,ENSG00000154174,ENSG00000149269,ENSG00000115310,ENSG00000112851,ENSG00000136869,ENSG00000104365,ENSG00000011600,ENSG00000111961,ENSG00000007047,ENSG00000100906,ENSG00000182985,ENSG00000149476,ENSG00000138496,ENSG00000137462,ENSG00000155629,ENSG00000025434,ENSG00000066336,ENSG00000239998,ENSG00000112799,ENSG00000115267,ENSG00000140853,ENSG00000254087,ENSG00000162645,ENSG00000075240,ENSG00000101336,ENSG00000174125,ENSG00000187554,ENSG00000108771,ENSG00000167851,ENSG00000127666,ENSG00000147140
GO:1905521	regulation of macrophage migration	0.0005551557678413322	0.0005551557678413322	+1	ENSG00000095970,ENSG00000120899,ENSG00000115310,ENSG00000182578,ENSG00000184371,ENSG00000110651,ENSG00000110492,ENSG00000100030,ENSG00000006210,ENSG00000169313,ENSG00000168329
GO:0032944	regulation of mononuclear cell proliferation	0.0005575643687825307	0.0005575643687825307	+1	ENSG00000196126,ENSG00000136235,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000124145,ENSG00000011600,ENSG00000171791,ENSG00000184371,ENSG00000123338,ENSG00000110651,ENSG00000163513,ENSG00000081237,ENSG00000135046,ENSG00000168961,ENSG00000081189,ENSG00000134352,ENSG00000138814,ENSG00000254087,ENSG00000164136,ENSG00000019582,ENSG00000167851,ENSG00000114013,ENSG00000012124,ENSG00000017427,ENSG00000155659,ENSG00000163563,ENSG00000163599
GO:0050921	positive regulation of chemotaxis	0.0005627100693392726	0.0005627100693392726	+1	ENSG00000095970,ENSG00000145147,ENSG00000137845,ENSG00000120899,ENSG00000103496,ENSG00000182578,ENSG00000184371,ENSG00000123338,ENSG00000110492,ENSG00000100030,ENSG00000138685,ENSG00000168961,ENSG00000087470,ENSG00000105894,ENSG00000106211,ENSG00000177119,ENSG00000019582,ENSG00000111859,ENSG00000112562,ENSG00000112715,ENSG00000169313
GO:0031589	cell-substrate adhesion	0.0005844915885111264	0.0005844915885111264	+1	ENSG00000132470,ENSG00000077522,ENSG00000150760,ENSG00000100106,ENSG00000120899,ENSG00000051382,ENSG00000152818,ENSG00000160255,ENSG00000104332,ENSG00000149781,ENSG00000072110,ENSG00000189058,ENSG00000150093,ENSG00000169756,ENSG00000124782,ENSG00000152377,ENSG00000026508,ENSG00000184371,ENSG00000110492,ENSG00000169896,ENSG00000082781,ENSG00000169242,ENSG00000109072,ENSG00000122194,ENSG00000187244,ENSG00000137076,ENSG00000133800,ENSG00000168309,ENSG00000088827,ENSG00000087589,ENSG00000110880,ENSG00000111859,ENSG00000006210,ENSG00000168615,ENSG00000112715,ENSG00000146904,ENSG00000184349
GO:0050851	antigen receptor-mediated signaling pathway	0.0005901491395895027	0.0005901491395895027	+1	ENSG00000196126,ENSG00000197943,ENSG00000092820,ENSG00000165025,ENSG00000135426,ENSG00000168918,ENSG00000104365,ENSG00000171791,ENSG00000123338,ENSG00000110651,ENSG00000081237,ENSG00000204655,ENSG00000081189,ENSG00000162511,ENSG00000254087,ENSG00000167851,ENSG00000144802,ENSG00000012124,ENSG00000104783,ENSG00000130202,ENSG00000107679,ENSG00000121879,ENSG00000213047,ENSG00000163563,ENSG00000163599,ENSG00000117228,ENSG00000010671
GO:0070099	regulation of chemokine-mediated signaling pathway	0.0006067820173023247	0.0006067820173023247	+1	ENSG00000095970,ENSG00000145147,ENSG00000117115,ENSG00000169855,ENSG00000184347
GO:1904645	response to amyloid-beta	0.0006215273404398186	0.0006215273404398186	+1	ENSG00000095970,ENSG00000140443,ENSG00000152661,ENSG00000105409,ENSG00000090339,ENSG00000136869,ENSG00000123384,ENSG00000141837,ENSG00000064300
GO:0033674	positive regulation of kinase activity	0.000643140753525768	0.000643140753525768	+1	ENSG00000196126,ENSG00000095970,ENSG00000171105,ENSG00000140575,ENSG00000145335,ENSG00000132535,ENSG00000149269,ENSG00000120899,ENSG00000169855,ENSG00000162733,ENSG00000136869,ENSG00000135744,ENSG00000111961,ENSG00000182578,ENSG00000113578,ENSG00000102755,ENSG00000026508,ENSG00000184371,ENSG00000163513,ENSG00000081237,ENSG00000169242,ENSG00000138685,ENSG00000204209,ENSG00000109670,ENSG00000087589,ENSG00000019582,ENSG00000157168,ENSG00000118160,ENSG00000167851,ENSG00000114013,ENSG00000111859,ENSG00000109756,ENSG00000017427,ENSG00000168615,ENSG00000112715
GO:0051251	positive regulation of lymphocyte activation	0.0006640724898813973	0.0006640724898813973	+1	ENSG00000196126,ENSG00000107099,ENSG00000204287,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000135426,ENSG00000111679,ENSG00000168918,ENSG00000141968,ENSG00000204252,ENSG00000011600,ENSG00000171791,ENSG00000123338,ENSG00000110651,ENSG00000110492,ENSG00000163513,ENSG00000196776,ENSG00000081237,ENSG00000135046,ENSG00000168961,ENSG00000081189,ENSG00000066336,ENSG00000134352,ENSG00000138814,ENSG00000254087,ENSG00000164136,ENSG00000019582,ENSG00000144802,ENSG00000114013,ENSG00000127666
GO:0002573	myeloid leukocyte differentiation	0.0006767599709025413	0.0006767599709025413	+1	ENSG00000196126,ENSG00000095970,ENSG00000154229,ENSG00000168918,ENSG00000136869,ENSG00000011600,ENSG00000182578,ENSG00000180353,ENSG00000182718,ENSG00000184371,ENSG00000110651,ENSG00000163513,ENSG00000164761,ENSG00000137462,ENSG00000162367,ENSG00000066336,ENSG00000138814,ENSG00000254087,ENSG00000112531,ENSG00000109670,ENSG00000164136,ENSG00000125144,ENSG00000019582,ENSG00000111859
GO:0002291	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	0.0007111794502454912	0.0007111794502454912	+1	ENSG00000242574,ENSG00000090339,ENSG00000135077,ENSG00000110651,ENSG00000168961
GO:0061900	glial cell activation	0.0007388534834243794	0.0007388534834243794	+1	ENSG00000095970,ENSG00000145335,ENSG00000120885,ENSG00000160255,ENSG00000011600,ENSG00000123384,ENSG00000173372,ENSG00000169896,ENSG00000081237
GO:0032675	regulation of interleukin-6 production	0.00075933030047141	0.00075933030047141	+1	ENSG00000095970,ENSG00000197943,ENSG00000051523,ENSG00000165025,ENSG00000111679,ENSG00000168610,ENSG00000136869,ENSG00000011600,ENSG00000197971,ENSG00000123338,ENSG00000196776,ENSG00000137462,ENSG00000168961,ENSG00000239998,ENSG00000115267,ENSG00000116584,ENSG00000172247,ENSG00000174125,ENSG00000019582,ENSG00000006210,ENSG00000196664
GO:0032635	interleukin-6 production	0.00075933030047141	0.00075933030047141	+1	ENSG00000095970,ENSG00000197943,ENSG00000051523,ENSG00000165025,ENSG00000111679,ENSG00000168610,ENSG00000136869,ENSG00000011600,ENSG00000197971,ENSG00000123338,ENSG00000196776,ENSG00000137462,ENSG00000168961,ENSG00000239998,ENSG00000115267,ENSG00000116584,ENSG00000172247,ENSG00000174125,ENSG00000019582,ENSG00000006210,ENSG00000196664
