GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0006887	exocytosis	0.00019197273285862556	0.00019197273285862556	+1	ENSG00000188906,ENSG00000185345,ENSG00000159363,ENSG00000145335,ENSG00000150594,ENSG00000132639,ENSG00000075785,ENSG00000159082,ENSG00000066336,ENSG00000164885,ENSG00000168538,ENSG00000123595,ENSG00000112685,ENSG00000189171,ENSG00000011405,ENSG00000103528,ENSG00000073969,ENSG00000182718,ENSG00000168461,ENSG00000049245,ENSG00000167964,ENSG00000079841,ENSG00000081803,ENSG00000131558,ENSG00000099940,ENSG00000151422,ENSG00000107758,ENSG00000099365,ENSG00000103496,ENSG00000143858,ENSG00000072694,ENSG00000185359,ENSG00000132872,ENSG00000168993,ENSG00000099625,ENSG00000167371,ENSG00000147894,ENSG00000047579,ENSG00000084093,ENSG00000102081,ENSG00000136854,ENSG00000084733,ENSG00000105649,ENSG00000220205,ENSG00000121807,ENSG00000164251,ENSG00000169896,ENSG00000108387,ENSG00000111537,ENSG00000130477,ENSG00000100604,ENSG00000103769,ENSG00000113520,ENSG00000271503,ENSG00000132718,ENSG00000103056,ENSG00000184702,ENSG00000106089,ENSG00000029534,ENSG00000185896,ENSG00000134443,ENSG00000121022,ENSG00000063176,ENSG00000101152,ENSG00000168961,ENSG00000089169,ENSG00000127328,ENSG00000198794,ENSG00000067715,ENSG00000135046,ENSG00000001626,ENSG00000000938,ENSG00000197747,ENSG00000117016,ENSG00000162341,ENSG00000182511,ENSG00000119508,ENSG00000167461,ENSG00000277632,ENSG00000041353,ENSG00000106636,ENSG00000115155,ENSG00000118640,ENSG00000124145,ENSG00000119541,ENSG00000129167,ENSG00000145920,ENSG00000137766,ENSG00000168385,ENSG00000008056,ENSG00000127561,ENSG00000165025,ENSG00000204642,ENSG00000203747,ENSG00000136193,ENSG00000138772,ENSG00000163618,ENSG00000138078,ENSG00000144566,ENSG00000254087,ENSG00000160255,ENSG00000011347,ENSG00000132698
GO:0070841	inclusion body assembly	0.00019233264974005812	0.00019233264974005812	+1	ENSG00000185345,ENSG00000186868,ENSG00000064692,ENSG00000105993,ENSG00000151929,ENSG00000151835,ENSG00000137642,ENSG00000094631,ENSG00000120885,ENSG00000166170,ENSG00000132002,ENSG00000204389,ENSG00000135924,ENSG00000204388,ENSG00000171855,ENSG00000213886
GO:0033028	myeloid cell apoptotic process	0.00019437147609474776	0.00019437147609474776	+1	ENSG00000147889,ENSG00000051382,ENSG00000135047,ENSG00000167207,ENSG00000136244,ENSG00000096717,ENSG00000130427,ENSG00000131871,ENSG00000182782,ENSG00000181092,ENSG00000185507,ENSG00000081189,ENSG00000151694,ENSG00000135046
GO:0098581	detection of external biotic stimulus	0.00019838241440173806	0.00019838241440173806	+1	ENSG00000073060,ENSG00000167207,ENSG00000137462,ENSG00000136869,ENSG00000129988,ENSG00000239732,ENSG00000196126,ENSG00000123358,ENSG00000249437,ENSG00000161031,ENSG00000172243,ENSG00000091106,ENSG00000008438,ENSG00000158473,ENSG00000234745,ENSG00000206503,ENSG00000224389,ENSG00000154589
GO:0061337	cardiac conduction	0.00020040502215564816	0.00020040502215564816	+1	ENSG00000183873,ENSG00000185313,ENSG00000163399,ENSG00000069431,ENSG00000145349,ENSG00000157388,ENSG00000151067,ENSG00000198626,ENSG00000130234,ENSG00000160460,ENSG00000080709,ENSG00000177098,ENSG00000113448,ENSG00000157087,ENSG00000053918,ENSG00000105409,ENSG00000006283,ENSG00000070961,ENSG00000196296,ENSG00000105711,ENSG00000180509,ENSG00000159640,ENSG00000105974,ENSG00000145362,ENSG00000152661,ENSG00000186439,ENSG00000135744,ENSG00000197122,ENSG00000136717,ENSG00000144935,ENSG00000100678,ENSG00000183230,ENSG00000183023,ENSG00000068305,ENSG00000174437,ENSG00000143933,ENSG00000130529,ENSG00000165995,ENSG00000074370,ENSG00000173801,ENSG00000055118,ENSG00000145244,ENSG00000075142,ENSG00000160014,ENSG00000118160,ENSG00000171385,ENSG00000152049
GO:0050795	regulation of behavior	0.00020215482527945224	0.00020215482527945224	+1	ENSG00000043591,ENSG00000160716,ENSG00000198793,ENSG00000130203,ENSG00000168610,ENSG00000107317,ENSG00000189056,ENSG00000143799,ENSG00000157017,ENSG00000126368,ENSG00000147571,ENSG00000163794,ENSG00000163568,ENSG00000134443,ENSG00000081189,ENSG00000254647,ENSG00000152910,ENSG00000128829,ENSG00000119508,ENSG00000277632,ENSG00000166603,ENSG00000135914,ENSG00000170485,ENSG00000118702,ENSG00000137252
GO:0042220	response to cocaine	0.0002133653165740907	0.0002133653165740907	+1	ENSG00000149295,ENSG00000151577,ENSG00000069696,ENSG00000160716
GO:0048010	vascular endothelial growth factor receptor signaling pathway	0.00021653955719274897	0.00021653955719274897	+1	ENSG00000167601,ENSG00000196396,ENSG00000010810,ENSG00000143437,ENSG00000112062,ENSG00000105287,ENSG00000100644,ENSG00000037280,ENSG00000185359,ENSG00000069869,ENSG00000125538,ENSG00000112715,ENSG00000173511,ENSG00000136868,ENSG00000100219,ENSG00000162889,ENSG00000128052,ENSG00000106211,ENSG00000197122,ENSG00000099250,ENSG00000184304,ENSG00000161638,ENSG00000087250,ENSG00000102755,ENSG00000120899,ENSG00000106070,ENSG00000119630,ENSG00000198719,ENSG00000109072,ENSG00000166501,ENSG00000150630
GO:0002718	regulation of cytokine production involved in immune response	0.0002196772051566353	0.0002196772051566353	+1	ENSG00000067606,ENSG00000135341,ENSG00000167207,ENSG00000088888,ENSG00000136244,ENSG00000232810,ENSG00000118137,ENSG00000125538,ENSG00000096717,ENSG00000136634,ENSG00000010704,ENSG00000090376,ENSG00000092969,ENSG00000121807,ENSG00000164251,ENSG00000113520,ENSG00000150782,ENSG00000103257,ENSG00000175104,ENSG00000172243,ENSG00000063176,ENSG00000166710,ENSG00000049768,ENSG00000114251,ENSG00000115310,ENSG00000119508,ENSG00000138623,ENSG00000163362,ENSG00000019582,ENSG00000204632,ENSG00000130529,ENSG00000115594,ENSG00000171855,ENSG00000010671,ENSG00000126262,ENSG00000206503,ENSG00000158874,ENSG00000119699,ENSG00000204642
GO:0002367	cytokine production involved in immune response	0.0002196772051566353	0.0002196772051566353	+1	ENSG00000067606,ENSG00000135341,ENSG00000167207,ENSG00000088888,ENSG00000136244,ENSG00000232810,ENSG00000118137,ENSG00000125538,ENSG00000096717,ENSG00000136634,ENSG00000010704,ENSG00000090376,ENSG00000092969,ENSG00000121807,ENSG00000164251,ENSG00000113520,ENSG00000150782,ENSG00000103257,ENSG00000175104,ENSG00000172243,ENSG00000063176,ENSG00000166710,ENSG00000049768,ENSG00000114251,ENSG00000115310,ENSG00000119508,ENSG00000138623,ENSG00000163362,ENSG00000019582,ENSG00000204632,ENSG00000130529,ENSG00000115594,ENSG00000171855,ENSG00000010671,ENSG00000126262,ENSG00000206503,ENSG00000158874,ENSG00000119699,ENSG00000204642
GO:0038083	peptidyl-tyrosine autophosphorylation	0.00022609738355560945	0.00022609738355560945	+1	ENSG00000157540,ENSG00000204580,ENSG00000198400,ENSG00000097007,ENSG00000105974,ENSG00000112715,ENSG00000146648,ENSG00000102882,ENSG00000128052,ENSG00000140443,ENSG00000182866,ENSG00000120899,ENSG00000157168,ENSG00000125508
GO:0046031	ADP metabolic process	0.0002304867945599112	0.0002304867945599112	+1	ENSG00000198793,ENSG00000141959,ENSG00000164916,ENSG00000143437,ENSG00000067057,ENSG00000100644,ENSG00000164708,ENSG00000106633,ENSG00000171105,ENSG00000186951,ENSG00000142192,ENSG00000017427,ENSG00000068024,ENSG00000089041,ENSG00000175567,ENSG00000111674,ENSG00000102144,ENSG00000111640,ENSG00000111537,ENSG00000067225,ENSG00000100393,ENSG00000134333,ENSG00000078237,ENSG00000077463,ENSG00000254647,ENSG00000111669,ENSG00000002330,ENSG00000171314,ENSG00000080815,ENSG00000074800,ENSG00000141568,ENSG00000079739,ENSG00000141564,ENSG00000156515,ENSG00000165140,ENSG00000176046,ENSG00000248746,ENSG00000132356,ENSG00000109107
GO:0006801	superoxide metabolic process	0.00023816159373488344	0.00023816159373488344	+1	ENSG00000186868,ENSG00000109743,ENSG00000131979,ENSG00000065615,ENSG00000167815,ENSG00000011600,ENSG00000181019,ENSG00000165240,ENSG00000132693,ENSG00000291237,ENSG00000142168,ENSG00000086991,ENSG00000007952,ENSG00000007171,ENSG00000164251,ENSG00000169896,ENSG00000163932,ENSG00000165168,ENSG00000084207,ENSG00000101144,ENSG00000172243,ENSG00000108839,ENSG00000087250,ENSG00000164867,ENSG00000116701,ENSG00000117450,ENSG00000109610,ENSG00000165025,ENSG00000160255,ENSG00000173992,ENSG00000204936
GO:1905279	regulation of retrograde transport, endosome to Golgi	0.00023881258013929248	0.00023881258013929248	+1	ENSG00000188906,ENSG00000185345
GO:0043279	response to alkaloid	0.00024165021508070581	0.00024165021508070581	+1	ENSG00000149295,ENSG00000151577,ENSG00000069696,ENSG00000160716,ENSG00000081248,ENSG00000198626,ENSG00000198959,ENSG00000196689,ENSG00000164305,ENSG00000165806,ENSG00000108819,ENSG00000183023,ENSG00000135312,ENSG00000197299,ENSG00000126583,ENSG00000196218,ENSG00000138794,ENSG00000164808,ENSG00000155897
GO:0051481	negative regulation of cytosolic calcium ion concentration	0.00024189265456171213	0.00024189265456171213	+1	ENSG00000149295,ENSG00000151577,ENSG00000112038,ENSG00000070961,ENSG00000089250,ENSG00000130427,ENSG00000110680,ENSG00000139644,ENSG00000166949,ENSG00000183023
GO:0097300	programmed necrotic cell death	0.0002447784867789992	0.0002447784867789992	+1	ENSG00000185345,ENSG00000137275,ENSG00000151729,ENSG00000083799,ENSG00000247077,ENSG00000232810,ENSG00000143799,ENSG00000104763,ENSG00000092439,ENSG00000064012,ENSG00000087470,ENSG00000168404,ENSG00000117560,ENSG00000168040,ENSG00000026103,ENSG00000129465,ENSG00000108179,ENSG00000176046,ENSG00000100605,ENSG00000156709,ENSG00000138794,ENSG00000198925,ENSG00000164342,ENSG00000181652,ENSG00000078747
GO:0070050	neuron cellular homeostasis	0.0002447836275181684	0.0002447836275181684	+1	ENSG00000185345,ENSG00000103546,ENSG00000127419,ENSG00000160551,ENSG00000172456,ENSG00000104327,ENSG00000136244,ENSG00000006210,ENSG00000163568,ENSG00000204843,ENSG00000172137,ENSG00000135924,ENSG00000171855,ENSG00000083937,ENSG00000132356,ENSG00000162882,ENSG00000118160,ENSG00000166963
GO:0019935	cyclic-nucleotide-mediated signaling	0.0002465122659552918	0.0002465122659552918	+1	ENSG00000147246,ENSG00000118260,ENSG00000171408,ENSG00000130203,ENSG00000112038,ENSG00000145214,ENSG00000112164,ENSG00000125398,ENSG00000128655,ENSG00000112541,ENSG00000205268,ENSG00000152270,ENSG00000186642,ENSG00000113448,ENSG00000172572,ENSG00000115138,ENSG00000175206,ENSG00000100302,ENSG00000141433,ENSG00000069482,ENSG00000106546,ENSG00000121351,ENSG00000164430,ENSG00000164742,ENSG00000134817,ENSG00000254647,ENSG00000240583,ENSG00000137801,ENSG00000127955,ENSG00000120937,ENSG00000135914,ENSG00000078295,ENSG00000112186,ENSG00000087460,ENSG00000108309,ENSG00000166484,ENSG00000061918
GO:0051881	regulation of mitochondrial membrane potential	0.0002519123342831421	0.0002519123342831421	+1	ENSG00000188906,ENSG00000158828,ENSG00000116288,ENSG00000186868
GO:1900180	regulation of protein localization to nucleus	0.0002585985745932674	0.0002585985745932674	+1	ENSG00000159363,ENSG00000116288,ENSG00000166851,ENSG00000082701,ENSG00000170312,ENSG00000147889,ENSG00000198793,ENSG00000145675,ENSG00000205339,ENSG00000143748,ENSG00000105647,ENSG00000136504,ENSG00000151929,ENSG00000142208,ENSG00000204614,ENSG00000088888,ENSG00000107758,ENSG00000169251,ENSG00000138496,ENSG00000064300,ENSG00000114346,ENSG00000187446,ENSG00000163840,ENSG00000072274,ENSG00000189058,ENSG00000111537,ENSG00000100219,ENSG00000163932,ENSG00000100393,ENSG00000164690,ENSG00000172071,ENSG00000135821,ENSG00000166949,ENSG00000077463,ENSG00000130726,ENSG00000254647,ENSG00000039068,ENSG00000164924,ENSG00000116030,ENSG00000080815,ENSG00000107882,ENSG00000164362
GO:1905954	positive regulation of lipid localization	0.0002614632822168718	0.0002614632822168718	+1	ENSG00000131408,ENSG00000198049,ENSG00000073060,ENSG00000123384,ENSG00000130203,ENSG00000182718,ENSG00000151726,ENSG00000132170,ENSG00000137869,ENSG00000038945,ENSG00000109320,ENSG00000186350,ENSG00000005471,ENSG00000118137,ENSG00000005421,ENSG00000105974,ENSG00000125538,ENSG00000096717,ENSG00000157017,ENSG00000095970,ENSG00000118785,ENSG00000069482,ENSG00000147571,ENSG00000121769,ENSG00000163932,ENSG00000064687,ENSG00000181092,ENSG00000117560,ENSG00000100906,ENSG00000084674,ENSG00000135124,ENSG00000154265,ENSG00000198911,ENSG00000175445
GO:0002931	response to ischemia	0.00027450381568321514	0.00027450381568321514	+1	ENSG00000051382,ENSG00000182578,ENSG00000134318,ENSG00000103266,ENSG00000006210,ENSG00000089041,ENSG00000120738,ENSG00000084093,ENSG00000168329,ENSG00000184371,ENSG00000078237,ENSG00000081189,ENSG00000135124,ENSG00000185043,ENSG00000132326,ENSG00000070808,ENSG00000108179,ENSG00000118160,ENSG00000113742
GO:0034250	positive regulation of amide metabolic process	0.00027987922505763515	0.00027987922505763515	+1	ENSG00000184381,ENSG00000114867,ENSG00000198793,ENSG00000151229,ENSG00000167658,ENSG00000173039,ENSG00000113048,ENSG00000174173,ENSG00000131171,ENSG00000160179,ENSG00000141736,ENSG00000137288,ENSG00000254858,ENSG00000071051,ENSG00000138385,ENSG00000175344,ENSG00000134318,ENSG00000107331,ENSG00000105723,ENSG00000136244,ENSG00000232810,ENSG00000184110,ENSG00000164305,ENSG00000120885,ENSG00000102081,ENSG00000142082,ENSG00000111537,ENSG00000067225,ENSG00000163932,ENSG00000136997,ENSG00000271503,ENSG00000169242,ENSG00000108443,ENSG00000073921,ENSG00000131914,ENSG00000063176,ENSG00000178562,ENSG00000137801,ENSG00000181163,ENSG00000126457,ENSG00000145388,ENSG00000075651,ENSG00000128829,ENSG00000087074,ENSG00000026025,ENSG00000102317,ENSG00000009307,ENSG00000123908,ENSG00000204574,ENSG00000138382,ENSG00000129245,ENSG00000185728,ENSG00000185591,ENSG00000285025,ENSG00000066044,ENSG00000198492,ENSG00000176087,ENSG00000027697,ENSG00000169714
GO:0034504	protein localization to nucleus	0.000280538948473034	0.000280538948473034	+1	ENSG00000159363,ENSG00000116288,ENSG00000166851,ENSG00000082701,ENSG00000170312,ENSG00000115020,ENSG00000147889,ENSG00000198793,ENSG00000006712,ENSG00000157020,ENSG00000204569,ENSG00000064419,ENSG00000102900,ENSG00000145675,ENSG00000205339,ENSG00000141499,ENSG00000179218
GO:1904019	epithelial cell apoptotic process	0.0002845171191964205	0.0002845171191964205	+1	ENSG00000163349,ENSG00000198626,ENSG00000163558,ENSG00000142330,ENSG00000186951,ENSG00000136244,ENSG00000232810,ENSG00000116044,ENSG00000109501,ENSG00000106366,ENSG00000153113,ENSG00000112902,ENSG00000136634,ENSG00000090339,ENSG00000108691,ENSG00000164850,ENSG00000100219,ENSG00000113520,ENSG00000102245,ENSG00000128052,ENSG00000150593,ENSG00000110492,ENSG00000117560,ENSG00000130669,ENSG00000179348,ENSG00000137801,ENSG00000154188,ENSG00000107485,ENSG00000128016,ENSG00000148180,ENSG00000162992,ENSG00000204632,ENSG00000169194,ENSG00000101017,ENSG00000137693,ENSG00000176046,ENSG00000118503,ENSG00000138794,ENSG00000132356,ENSG00000171951,ENSG00000015475,ENSG00000176720,ENSG00000166484
GO:0071677	positive regulation of mononuclear cell migration	0.0002909595532191453	0.0002909595532191453	+1	ENSG00000198648,ENSG00000179218,ENSG00000143322,ENSG00000097007,ENSG00000142192,ENSG00000232810,ENSG00000106366,ENSG00000166086,ENSG00000189403,ENSG00000131981,ENSG00000169245,ENSG00000146070,ENSG00000121807,ENSG00000137845,ENSG00000107562,ENSG00000204472,ENSG00000204305,ENSG00000113520,ENSG00000271503,ENSG00000100600,ENSG00000067560,ENSG00000111859,ENSG00000151694,ENSG00000168961,ENSG00000114251,ENSG00000137077,ENSG00000168040,ENSG00000120899,ENSG00000277632
GO:0009595	detection of biotic stimulus	0.00029189772051754797	0.00029189772051754797	+1	ENSG00000073060,ENSG00000149177,ENSG00000167207,ENSG00000137462,ENSG00000136869,ENSG00000129988,ENSG00000239732,ENSG00000196126,ENSG00000123358,ENSG00000249437,ENSG00000161031,ENSG00000172243,ENSG00000091106,ENSG00000149269,ENSG00000008438,ENSG00000158473,ENSG00000234745,ENSG00000206503,ENSG00000224389,ENSG00000154589,ENSG00000137693
GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	0.00029517413226354863	0.00029517413226354863	+1	ENSG00000115317,ENSG00000142208,ENSG00000077782,ENSG00000168621,ENSG00000232810,ENSG00000165731,ENSG00000125538,ENSG00000171791,ENSG00000164400,ENSG00000143384,ENSG00000115008,ENSG00000171552,ENSG00000204389,ENSG00000019549,ENSG00000158161,ENSG00000164362,ENSG00000104313,ENSG00000204388,ENSG00000157168,ENSG00000107731,ENSG00000166484
GO:0060158	phospholipase C-activating dopamine receptor signaling pathway	0.0002996874148501251	0.0002996874148501251	+1	ENSG00000149295,ENSG00000151577,ENSG00000184845,ENSG00000169676
GO:0098869	cellular oxidant detoxification	0.0003028209339498561	0.0003028209339498561	+1	ENSG00000131979,ENSG00000167815,ENSG00000181019,ENSG00000165240,ENSG00000291237,ENSG00000142168,ENSG00000121691,ENSG00000198843,ENSG00000101144,ENSG00000136810,ENSG00000117592,ENSG00000087250,ENSG00000164867,ENSG00000117450,ENSG00000109610,ENSG00000130766,ENSG00000173992
GO:0033344	cholesterol efflux	0.0003045411107295449	0.0003045411107295449	+1	ENSG00000131408,ENSG00000073060,ENSG00000123384,ENSG00000149357,ENSG00000130203,ENSG00000160179,ENSG00000130208,ENSG00000132170,ENSG00000107331,ENSG00000141458,ENSG00000119655,ENSG00000186350,ENSG00000118137,ENSG00000005421,ENSG00000105974,ENSG00000096717,ENSG00000095970,ENSG00000064687,ENSG00000181092,ENSG00000057252,ENSG00000164690,ENSG00000165029,ENSG00000100906
GO:0032414	positive regulation of ion transmembrane transporter activity	0.00030778821945755134	0.00030778821945755134	+1	ENSG00000069696,ENSG00000198648,ENSG00000169252,ENSG00000196632,ENSG00000148834,ENSG00000198626,ENSG00000077522,ENSG00000189056,ENSG00000198929,ENSG00000189043,ENSG00000197386,ENSG00000151150,ENSG00000187446,ENSG00000085563,ENSG00000196296,ENSG00000105711,ENSG00000145362,ENSG00000062716,ENSG00000175206,ENSG00000095970,ENSG00000108691,ENSG00000069482,ENSG00000121807,ENSG00000111537,ENSG00000165238,ENSG00000186439,ENSG00000171631,ENSG00000078401,ENSG00000167323,ENSG00000163131,ENSG00000001626,ENSG00000138495,ENSG00000198947,ENSG00000185482,ENSG00000146729,ENSG00000143933,ENSG00000165995
GO:1905517	macrophage migration	0.000313234908810793	0.000313234908810793	+1	ENSG00000099977,ENSG00000169313,ENSG00000182578,ENSG00000006210,ENSG00000095970,ENSG00000091972,ENSG00000163606,ENSG00000131981,ENSG00000108691,ENSG00000102882,ENSG00000121807,ENSG00000100030,ENSG00000168329,ENSG00000271503,ENSG00000110492,ENSG00000184371,ENSG00000138379,ENSG00000135124,ENSG00000137801,ENSG00000115310,ENSG00000120899,ENSG00000240972,ENSG00000277632
GO:0048545	response to steroid hormone	0.0003178615835571215	0.0003178615835571215	+1	ENSG00000116288,ENSG00000012048,ENSG00000125686,ENSG00000163399,ENSG00000179218,ENSG00000120053,ENSG00000003436,ENSG00000184347,ENSG00000113580,ENSG00000123143,ENSG00000166828,ENSG00000129514,ENSG00000198171,ENSG00000196482,ENSG00000091831,ENSG00000140009,ENSG00000151623,ENSG00000105409,ENSG00000114062,ENSG00000107331,ENSG00000069869,ENSG00000136244,ENSG00000232810,ENSG00000197256,ENSG00000105974,ENSG00000096717,ENSG00000094631,ENSG00000136634,ENSG00000109971,ENSG00000084093,ENSG00000134852,ENSG00000092969,ENSG00000169297,ENSG00000116478,ENSG00000133794,ENSG00000164850,ENSG00000100030,ENSG00000100393,ENSG00000173153,ENSG00000167085,ENSG00000153094,ENSG00000119715,ENSG00000197122,ENSG00000266412,ENSG00000117713,ENSG00000204389,ENSG00000240583,ENSG00000137801,ENSG00000149269,ENSG00000135046,ENSG00000204209,ENSG00000185651,ENSG00000128245,ENSG00000169083,ENSG00000008405,ENSG00000128016,ENSG00000004487,ENSG00000078043,ENSG00000125107,ENSG00000162009,ENSG00000204388,ENSG00000082175,ENSG00000137693,ENSG00000160633,ENSG00000119699,ENSG00000119138,ENSG00000124939,ENSG00000136689,ENSG00000178175
GO:0046032	ADP catabolic process	0.00031844937956095694	0.00031844937956095694	+1	ENSG00000198793,ENSG00000141959,ENSG00000164916,ENSG00000143437,ENSG00000067057,ENSG00000100644,ENSG00000164708,ENSG00000106633,ENSG00000171105,ENSG00000186951,ENSG00000142192,ENSG00000017427,ENSG00000068024,ENSG00000089041,ENSG00000175567,ENSG00000111674,ENSG00000102144,ENSG00000111640,ENSG00000111537,ENSG00000067225,ENSG00000100393,ENSG00000134333,ENSG00000078237,ENSG00000077463,ENSG00000254647,ENSG00000111669,ENSG00000171314,ENSG00000080815,ENSG00000074800,ENSG00000141568,ENSG00000079739,ENSG00000141564,ENSG00000156515,ENSG00000165140,ENSG00000176046,ENSG00000248746,ENSG00000132356,ENSG00000109107
GO:0006096	glycolytic process	0.00031844937956095694	0.00031844937956095694	+1	ENSG00000198793,ENSG00000141959,ENSG00000164916,ENSG00000143437,ENSG00000067057,ENSG00000100644,ENSG00000164708,ENSG00000106633,ENSG00000171105,ENSG00000186951,ENSG00000142192,ENSG00000017427,ENSG00000068024,ENSG00000089041,ENSG00000175567,ENSG00000111674,ENSG00000102144,ENSG00000111640,ENSG00000111537,ENSG00000067225,ENSG00000100393,ENSG00000134333,ENSG00000078237,ENSG00000077463,ENSG00000254647,ENSG00000111669,ENSG00000171314,ENSG00000080815,ENSG00000074800,ENSG00000141568,ENSG00000079739,ENSG00000141564,ENSG00000156515,ENSG00000165140,ENSG00000176046,ENSG00000248746,ENSG00000132356,ENSG00000109107
GO:0042053	regulation of dopamine metabolic process	0.0003217437450351423	0.0003217437450351423	+1	ENSG00000185345,ENSG00000116288,ENSG00000069696,ENSG00000160716,ENSG00000178394
GO:0042069	regulation of catecholamine metabolic process	0.0003217437450351423	0.0003217437450351423	+1	ENSG00000185345,ENSG00000116288,ENSG00000069696,ENSG00000160716,ENSG00000178394
GO:0140238	presynaptic endocytosis	0.00032771551083059236	0.00032771551083059236	+1	ENSG00000145335,ENSG00000116675,ENSG00000107295,ENSG00000161203,ENSG00000042753,ENSG00000065000,ENSG00000178950,ENSG00000159082,ENSG00000164885,ENSG00000127022,ENSG00000143858,ENSG00000067900,ENSG00000103723,ENSG00000136827,ENSG00000106976,ENSG00000173267,ENSG00000197959,ENSG00000074317,ENSG00000220205,ENSG00000106089,ENSG00000073921,ENSG00000205726,ENSG00000067715,ENSG00000079805,ENSG00000065609,ENSG00000006125
GO:0048488	synaptic vesicle endocytosis	0.00032771551083059236	0.00032771551083059236	+1	ENSG00000145335,ENSG00000116675,ENSG00000107295,ENSG00000161203,ENSG00000042753,ENSG00000065000,ENSG00000178950,ENSG00000159082,ENSG00000164885,ENSG00000127022,ENSG00000143858,ENSG00000067900,ENSG00000103723,ENSG00000136827,ENSG00000106976,ENSG00000173267,ENSG00000197959,ENSG00000074317,ENSG00000220205,ENSG00000106089,ENSG00000073921,ENSG00000205726,ENSG00000067715,ENSG00000079805,ENSG00000065609,ENSG00000006125
GO:0002758	innate immune response-activating signaling pathway	0.0003296782540438946	0.0003296782540438946	+1	ENSG00000178999,ENSG00000113712,ENSG00000145675,ENSG00000173039,ENSG00000010810,ENSG00000105426,ENSG00000129657,ENSG00000197111,ENSG00000113575,ENSG00000142208,ENSG00000104365,ENSG00000171132,ENSG00000135341,ENSG00000167207,ENSG00000085449,ENSG00000012223,ENSG00000088888,ENSG00000011600,ENSG00000152223,ENSG00000204610,ENSG00000137462,ENSG00000136869,ENSG00000189403,ENSG00000198961,ENSG00000105974,ENSG00000107643,ENSG00000143799,ENSG00000095970,ENSG00000129988,ENSG00000239732,ENSG00000109971,ENSG00000249437,ENSG00000090376,ENSG00000215021,ENSG00000196664,ENSG00000101966,ENSG00000164251,ENSG00000126368,ENSG00000137752,ENSG00000104312,ENSG00000100393,ENSG00000184584,ENSG00000167085,ENSG00000005893,ENSG00000110171,ENSG00000175334,ENSG00000162889,ENSG00000144381,ENSG00000055332,ENSG00000154370,ENSG00000164430,ENSG00000197122,ENSG00000163568,ENSG00000100906,ENSG00000163131,ENSG00000185507,ENSG00000175104,ENSG00000172243,ENSG00000204389,ENSG00000091592,ENSG00000204616,ENSG00000091106,ENSG00000172936,ENSG00000125347,ENSG00000135655,ENSG00000149269,ENSG00000174123,ENSG00000184304,ENSG00000115310
GO:0038127	ERBB signaling pathway	0.0003320341684233109	0.0003320341684233109	+1	ENSG00000150594,ENSG00000127947,ENSG00000075785,ENSG00000149177,ENSG00000115355,ENSG00000130787,ENSG00000013364,ENSG00000011405,ENSG00000141736,ENSG00000072135,ENSG00000137936,ENSG00000142208,ENSG00000071051,ENSG00000125398,ENSG00000151422,ENSG00000011422,ENSG00000185527,ENSG00000139053,ENSG00000127946,ENSG00000103266,ENSG00000169247,ENSG00000034971,ENSG00000100985,ENSG00000138798,ENSG00000157764,ENSG00000146648,ENSG00000109321,ENSG00000164850,ENSG00000163235,ENSG00000100030,ENSG00000100600,ENSG00000178568,ENSG00000179295,ENSG00000135744,ENSG00000197122,ENSG00000151694,ENSG00000148082,ENSG00000115310,ENSG00000077044,ENSG00000124882,ENSG00000120899,ENSG00000113070,ENSG00000196660,ENSG00000129667,ENSG00000166266,ENSG00000177885,ENSG00000157168,ENSG00000162139
GO:0030301	cholesterol transport	0.0003385784140432588	0.0003385784140432588	+1	ENSG00000131408,ENSG00000073060,ENSG00000123384,ENSG00000100300,ENSG00000149357,ENSG00000130203,ENSG00000160179,ENSG00000182718,ENSG00000130703,ENSG00000130208,ENSG00000170835,ENSG00000132170,ENSG00000124164,ENSG00000107331,ENSG00000141458,ENSG00000119655,ENSG00000038945,ENSG00000109320,ENSG00000186350,ENSG00000005471,ENSG00000118137,ENSG00000005421,ENSG00000105974,ENSG00000169174,ENSG00000096717,ENSG00000095970,ENSG00000120885,ENSG00000153989,ENSG00000064687,ENSG00000181092,ENSG00000057252,ENSG00000164690,ENSG00000165029,ENSG00000100906,ENSG00000084674,ENSG00000154265,ENSG00000198911,ENSG00000162341,ENSG00000213398,ENSG00000099904,ENSG00000101558,ENSG00000158874,ENSG00000070018,ENSG00000110245,ENSG00000130164
GO:0043457	regulation of cellular respiration	0.0003518549050017468	0.0003518549050017468	+1	ENSG00000158828,ENSG00000145335,ENSG00000116288
GO:0031396	regulation of protein ubiquitination	0.00035335847417492785	0.00035335847417492785	+1	ENSG00000188906,ENSG00000185345,ENSG00000158828,ENSG00000116288
GO:0006984	ER-nucleus signaling pathway	0.0003557243815708858	0.0003557243815708858	+1	ENSG00000082701,ENSG00000141510,ENSG00000196396,ENSG00000158615,ENSG00000072310,ENSG00000071051,ENSG00000044574,ENSG00000116044,ENSG00000109501,ENSG00000160685,ENSG00000128272,ENSG00000118217,ENSG00000131871,ENSG00000100219,ENSG00000064687,ENSG00000175197,ENSG00000152348,ENSG00000172071,ENSG00000159461,ENSG00000198911,ENSG00000087074,ENSG00000109670
