GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0010632	regulation of epithelial cell migration	0.00011364721766429795	0.00011364721766429795	+1	ENSG00000106211,ENSG00000048052,ENSG00000115310,ENSG00000120899,ENSG00000138685,ENSG00000135046,ENSG00000145147,ENSG00000105220,ENSG00000113578,ENSG00000111961,ENSG00000122194,ENSG00000150760,ENSG00000051382,ENSG00000154229,ENSG00000105894,ENSG00000130203,ENSG00000185591,ENSG00000124782,ENSG00000153233,ENSG00000164619,ENSG00000081189,ENSG00000197943,ENSG00000103811,ENSG00000011465,ENSG00000110880,ENSG00000135744,ENSG00000144724,ENSG00000168615,ENSG00000112562,ENSG00000132170,ENSG00000112715,ENSG00000142208
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	0.00012612493947076095	0.00012612493947076095	+1	ENSG00000106211,ENSG00000120885,ENSG00000196776,ENSG00000011600,ENSG00000168610,ENSG00000081237,ENSG00000051523,ENSG00000165025,ENSG00000111679,ENSG00000116584,ENSG00000115267,ENSG00000136869,ENSG00000135077,ENSG00000239998,ENSG00000137462,ENSG00000168961,ENSG00000114013,ENSG00000197943,ENSG00000105383,ENSG00000174125,ENSG00000017427,ENSG00000172247,ENSG00000006210,ENSG00000168329
GO:0071706	tumor necrosis factor superfamily cytokine production	0.00012612493947076095	0.00012612493947076095	+1	ENSG00000106211,ENSG00000120885,ENSG00000196776,ENSG00000011600,ENSG00000168610,ENSG00000081237,ENSG00000051523,ENSG00000165025,ENSG00000111679,ENSG00000116584,ENSG00000115267,ENSG00000136869,ENSG00000135077,ENSG00000239998,ENSG00000137462,ENSG00000168961,ENSG00000114013,ENSG00000197943,ENSG00000105383,ENSG00000174125,ENSG00000017427,ENSG00000172247,ENSG00000006210,ENSG00000168329
GO:0009201	ribonucleoside triphosphate biosynthetic process	0.00012724841994814047	0.00012724841994814047	+1	ENSG00000023228,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000145494,ENSG00000241837,ENSG00000073578,ENSG00000074800,ENSG00000115286,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000186951,ENSG00000095970
GO:0009152	purine ribonucleotide biosynthetic process	0.00012927931886325746	0.00012927931886325746	+1	ENSG00000131828,ENSG00000023228,ENSG00000091140,ENSG00000168291,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000151726,ENSG00000145494,ENSG00000241837,ENSG00000073578,ENSG00000074800,ENSG00000115286,ENSG00000105607,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000164116,ENSG00000186951,ENSG00000095970
GO:0062013	positive regulation of small molecule metabolic process	0.00012943035930737198	0.00012943035930737198	+1	ENSG00000135046,ENSG00000150907,ENSG00000145335,ENSG00000171105,ENSG00000113578,ENSG00000167986,ENSG00000074800,ENSG00000130203,ENSG00000165280,ENSG00000198911,ENSG00000186951,ENSG00000095970,ENSG00000114166,ENSG00000019582,ENSG00000112531,ENSG00000169047,ENSG00000017427,ENSG00000072310,ENSG00000025434,ENSG00000132170,ENSG00000142208,ENSG00000131408
GO:0002275	myeloid cell activation involved in immune response	0.00013067062120747887	0.00013067062120747887	+1	ENSG00000160255,ENSG00000011600,ENSG00000165025,ENSG00000169896,ENSG00000103496,ENSG00000116266,ENSG00000095970,ENSG00000239998,ENSG00000134516,ENSG00000168961,ENSG00000066336,ENSG00000197943,ENSG00000254087,ENSG00000158869,ENSG00000167851,ENSG00000168329
GO:0050867	positive regulation of cell activation	0.0001459378505905852	0.0001459378505905852	+1	ENSG00000196126,ENSG00000204287,ENSG00000196776,ENSG00000011600,ENSG00000171791,ENSG00000081237,ENSG00000135046,ENSG00000165025,ENSG00000111679,ENSG00000141968,ENSG00000123338,ENSG00000115956,ENSG00000107099,ENSG00000135426,ENSG00000110492,ENSG00000163513,ENSG00000095970,ENSG00000204252,ENSG00000136869,ENSG00000242574,ENSG00000239998,ENSG00000168918,ENSG00000019582,ENSG00000168961,ENSG00000114013,ENSG00000066336,ENSG00000110651,ENSG00000081189,ENSG00000203710,ENSG00000138814,ENSG00000254087,ENSG00000134352,ENSG00000164136,ENSG00000017427,ENSG00000144802,ENSG00000127666,ENSG00000121879,ENSG00000142208,ENSG00000130202,ENSG00000010671
GO:0090130	tissue migration	0.0001642957931404077	0.0001642957931404077	+1	ENSG00000106211,ENSG00000048052,ENSG00000141646,ENSG00000115310,ENSG00000197256,ENSG00000120899,ENSG00000138685,ENSG00000135046,ENSG00000145147,ENSG00000105220,ENSG00000113578,ENSG00000146122,ENSG00000111961,ENSG00000169855,ENSG00000122194,ENSG00000150760,ENSG00000051382,ENSG00000154229,ENSG00000105894,ENSG00000130203,ENSG00000185591,ENSG00000124782,ENSG00000153233,ENSG00000164619,ENSG00000081189,ENSG00000197943,ENSG00000103811,ENSG00000011465,ENSG00000110880,ENSG00000135744,ENSG00000144724,ENSG00000168615,ENSG00000112562,ENSG00000132170,ENSG00000112715,ENSG00000121879,ENSG00000142208,ENSG00000163220
GO:0032944	regulation of mononuclear cell proliferation	0.00016702259807849972	0.00016702259807849972	+1	ENSG00000196126,ENSG00000124145,ENSG00000136235,ENSG00000011600,ENSG00000171791,ENSG00000081237,ENSG00000135046,ENSG00000165025,ENSG00000123338,ENSG00000163513,ENSG00000184371,ENSG00000242574,ENSG00000019582,ENSG00000155659,ENSG00000168961,ENSG00000114013,ENSG00000110651,ENSG00000081189,ENSG00000203710,ENSG00000138814,ENSG00000254087,ENSG00000134352,ENSG00000164136,ENSG00000017427,ENSG00000012124,ENSG00000167851
GO:0140029	exocytic process	0.00017710304557421453	0.00017710304557421453	+1	ENSG00000132639,ENSG00000159082,ENSG00000106089,ENSG00000130477,ENSG00000165025,ENSG00000105649,ENSG00000115956,ENSG00000136854,ENSG00000145335,ENSG00000099365,ENSG00000184702,ENSG00000116266
GO:0031589	cell-substrate adhesion	0.00018682910683897716	0.00018682910683897716	+1	ENSG00000026508,ENSG00000160255,ENSG00000150093,ENSG00000077522,ENSG00000132470,ENSG00000104332,ENSG00000137076,ENSG00000152818,ENSG00000149781,ENSG00000120899,ENSG00000082781,ENSG00000169756,ENSG00000189058,ENSG00000122194,ENSG00000150760,ENSG00000051382,ENSG00000169896,ENSG00000110492,ENSG00000072110,ENSG00000152377,ENSG00000109072,ENSG00000184371,ENSG00000124782,ENSG00000168309,ENSG00000088827,ENSG00000100106,ENSG00000169242,ENSG00000187244,ENSG00000133800,ENSG00000110880,ENSG00000087589,ENSG00000111859,ENSG00000006210,ENSG00000168615,ENSG00000146904,ENSG00000184349,ENSG00000112715,ENSG00000117228
GO:0014812	muscle cell migration	0.00018781499181391763	0.00018781499181391763	+1	ENSG00000115461,ENSG00000135046,ENSG00000145147,ENSG00000123384,ENSG00000163191,ENSG00000110492,ENSG00000109072,ENSG00000128512,ENSG00000154734,ENSG00000081189,ENSG00000116641,ENSG00000017427,ENSG00000159640,ENSG00000104368
GO:0010720	positive regulation of cell development	0.00018886087115099485	0.00018886087115099485	+1	ENSG00000164050,ENSG00000196126,ENSG00000038427,ENSG00000204287,ENSG00000018189,ENSG00000011600,ENSG00000065320,ENSG00000135046,ENSG00000165025,ENSG00000123338,ENSG00000145147,ENSG00000162946,ENSG00000169855,ENSG00000135426,ENSG00000154229,ENSG00000136717,ENSG00000105894,ENSG00000110492,ENSG00000114554,ENSG00000163513,ENSG00000184371,ENSG00000168918,ENSG00000180353,ENSG00000019582,ENSG00000148053,ENSG00000176697,ENSG00000168961,ENSG00000114013,ENSG00000066336,ENSG00000203710,ENSG00000138814,ENSG00000106278,ENSG00000144802,ENSG00000111859,ENSG00000006210,ENSG00000168329,ENSG00000112715,ENSG00000163380
GO:0032760	positive regulation of tumor necrosis factor production	0.00020422088380568987	0.00020422088380568987	+1	ENSG00000106211,ENSG00000120885,ENSG00000011600,ENSG00000168610,ENSG00000081237,ENSG00000051523,ENSG00000165025,ENSG00000116584,ENSG00000115267,ENSG00000136869,ENSG00000135077,ENSG00000239998,ENSG00000137462,ENSG00000168961,ENSG00000197943,ENSG00000174125,ENSG00000172247
GO:0050817	coagulation	0.00020617711804082523	0.00020617711804082523	+1	ENSG00000106211,ENSG00000177119,ENSG00000159176,ENSG00000137076,ENSG00000149781,ENSG00000165025,ENSG00000141968,ENSG00000015285,ENSG00000213719,ENSG00000115956,ENSG00000136854,ENSG00000122194,ENSG00000051382,ENSG00000154229,ENSG00000172500,ENSG00000130203,ENSG00000109072,ENSG00000116266,ENSG00000167397,ENSG00000136869,ENSG00000100605,ENSG00000197943,ENSG00000254087,ENSG00000134352,ENSG00000158869,ENSG00000104368,ENSG00000169313,ENSG00000121879,ENSG00000161911,ENSG00000249853
GO:0035249	synaptic transmission, glutamatergic	0.00020625973267806864	0.00020625973267806864	+1	ENSG00000125675,ENSG00000120251,ENSG00000134294,ENSG00000152413,ENSG00000120899,ENSG00000183454,ENSG00000273079,ENSG00000067715,ENSG00000130477,ENSG00000117600
GO:2001056	positive regulation of cysteine-type endopeptidase activity	0.0002089538991787497	0.0002089538991787497	+1	ENSG00000148180,ENSG00000183454,ENSG00000273079,ENSG00000165025,ENSG00000136938,ENSG00000156709,ENSG00000145335,ENSG00000169855,ENSG00000165280,ENSG00000186010,ENSG00000055163,ENSG00000162511,ENSG00000084093,ENSG00000168961,ENSG00000075240,ENSG00000064300,ENSG00000147488,ENSG00000165731,ENSG00000079387,ENSG00000166949,ENSG00000132170,ENSG00000143546,ENSG00000163220
GO:0032675	regulation of interleukin-6 production	0.0002101955461429583	0.0002101955461429583	+1	ENSG00000196776,ENSG00000011600,ENSG00000168610,ENSG00000051523,ENSG00000165025,ENSG00000111679,ENSG00000123338,ENSG00000116584,ENSG00000197971,ENSG00000095970,ENSG00000115267,ENSG00000196664,ENSG00000136869,ENSG00000239998,ENSG00000019582,ENSG00000137462,ENSG00000168961,ENSG00000197943,ENSG00000174125,ENSG00000172247,ENSG00000006210
GO:0032635	interleukin-6 production	0.0002101955461429583	0.0002101955461429583	+1	ENSG00000196776,ENSG00000011600,ENSG00000168610,ENSG00000051523,ENSG00000165025,ENSG00000111679,ENSG00000123338,ENSG00000116584,ENSG00000197971,ENSG00000095970,ENSG00000115267,ENSG00000196664,ENSG00000136869,ENSG00000239998,ENSG00000019582,ENSG00000137462,ENSG00000168961,ENSG00000197943,ENSG00000174125,ENSG00000172247,ENSG00000006210
GO:0045862	positive regulation of proteolysis	0.000210739360713462	0.000210739360713462	+1	ENSG00000120885,ENSG00000148180,ENSG00000168610,ENSG00000183454,ENSG00000273079,ENSG00000165025,ENSG00000136938,ENSG00000156709,ENSG00000145335,ENSG00000073921,ENSG00000182718,ENSG00000169855,ENSG00000074800,ENSG00000197971,ENSG00000130203,ENSG00000165280,ENSG00000186010,ENSG00000055163,ENSG00000176046,ENSG00000095970,ENSG00000162511,ENSG00000084093,ENSG00000109670,ENSG00000168961,ENSG00000075240,ENSG00000064300,ENSG00000203710,ENSG00000169242,ENSG00000103811,ENSG00000147488,ENSG00000254087,ENSG00000165731,ENSG00000168615,ENSG00000079387,ENSG00000163815,ENSG00000166949,ENSG00000132170,ENSG00000142208,ENSG00000143546,ENSG00000163220
GO:0046034	ATP metabolic process	0.00021286132992677788	0.00021286132992677788	+1	ENSG00000023228,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000143153,ENSG00000167792,ENSG00000158864,ENSG00000171105,ENSG00000105220,ENSG00000145494,ENSG00000241837,ENSG00000111640,ENSG00000073578,ENSG00000108515,ENSG00000074800,ENSG00000115286,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000176046,ENSG00000186951,ENSG00000095970
GO:0048167	regulation of synaptic plasticity	0.00021946282753527663	0.00021946282753527663	+1	ENSG00000128564,ENSG00000144290,ENSG00000011600,ENSG00000120899,ENSG00000183454,ENSG00000273079,ENSG00000105649,ENSG00000102003,ENSG00000187672,ENSG00000197283,ENSG00000132535,ENSG00000105894,ENSG00000011347,ENSG00000130203,ENSG00000103496,ENSG00000118160,ENSG00000168309,ENSG00000176406,ENSG00000081189,ENSG00000109756,ENSG00000159640,ENSG00000006210,ENSG00000168329
GO:0022406	membrane docking	0.00022511009583126015	0.00022511009583126015	+1	ENSG00000147065,ENSG00000090339,ENSG00000132639,ENSG00000092820,ENSG00000106089,ENSG00000130477,ENSG00000168710,ENSG00000174437,ENSG00000105649,ENSG00000115956,ENSG00000136854,ENSG00000099365,ENSG00000103496,ENSG00000116266
GO:0032373	positive regulation of sterol transport	0.00024800212684309943	0.00024800212684309943	+1	ENSG00000100906,ENSG00000141338,ENSG00000123384,ENSG00000182718,ENSG00000130203,ENSG00000095970,ENSG00000186350,ENSG00000025434,ENSG00000064687,ENSG00000111684,ENSG00000132170,ENSG00000131408
GO:0032376	positive regulation of cholesterol transport	0.00024800212684309943	0.00024800212684309943	+1	ENSG00000100906,ENSG00000141338,ENSG00000123384,ENSG00000182718,ENSG00000130203,ENSG00000095970,ENSG00000186350,ENSG00000025434,ENSG00000064687,ENSG00000111684,ENSG00000132170,ENSG00000131408
GO:0032680	regulation of tumor necrosis factor production	0.00025514027270333745	0.00025514027270333745	+1	ENSG00000106211,ENSG00000120885,ENSG00000196776,ENSG00000011600,ENSG00000168610,ENSG00000081237,ENSG00000051523,ENSG00000165025,ENSG00000111679,ENSG00000116584,ENSG00000115267,ENSG00000136869,ENSG00000135077,ENSG00000239998,ENSG00000137462,ENSG00000168961,ENSG00000197943,ENSG00000105383,ENSG00000174125,ENSG00000017427,ENSG00000172247,ENSG00000006210,ENSG00000168329
GO:0032640	tumor necrosis factor production	0.00025514027270333745	0.00025514027270333745	+1	ENSG00000106211,ENSG00000120885,ENSG00000196776,ENSG00000011600,ENSG00000168610,ENSG00000081237,ENSG00000051523,ENSG00000165025,ENSG00000111679,ENSG00000116584,ENSG00000115267,ENSG00000136869,ENSG00000135077,ENSG00000239998,ENSG00000137462,ENSG00000168961,ENSG00000197943,ENSG00000105383,ENSG00000174125,ENSG00000017427,ENSG00000172247,ENSG00000006210,ENSG00000168329
GO:0009142	nucleoside triphosphate biosynthetic process	0.0002649598003322913	0.0002649598003322913	+1	ENSG00000023228,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000145494,ENSG00000241837,ENSG00000073578,ENSG00000074800,ENSG00000115286,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000186951,ENSG00000095970
GO:0007596	blood coagulation	0.0002653355729842106	0.0002653355729842106	+1	ENSG00000106211,ENSG00000177119,ENSG00000159176,ENSG00000137076,ENSG00000149781,ENSG00000165025,ENSG00000141968,ENSG00000015285,ENSG00000213719,ENSG00000115956,ENSG00000136854,ENSG00000122194,ENSG00000051382,ENSG00000154229,ENSG00000172500,ENSG00000130203,ENSG00000109072,ENSG00000116266,ENSG00000167397,ENSG00000136869,ENSG00000100605,ENSG00000197943,ENSG00000254087,ENSG00000134352,ENSG00000158869,ENSG00000104368,ENSG00000169313,ENSG00000121879,ENSG00000161911
GO:0010875	positive regulation of cholesterol efflux	0.00028075563835220155	0.00028075563835220155	+1	ENSG00000100906,ENSG00000141338,ENSG00000123384,ENSG00000130203,ENSG00000095970,ENSG00000186350,ENSG00000025434,ENSG00000064687,ENSG00000132170,ENSG00000131408
GO:0051048	negative regulation of secretion	0.00028880984743171384	0.00028880984743171384	+1	ENSG00000147571,ENSG00000152661,ENSG00000104332,ENSG00000135046,ENSG00000150907,ENSG00000123338,ENSG00000145335,ENSG00000130203,ENSG00000116266,ENSG00000067182,ENSG00000084093,ENSG00000129667,ENSG00000019582,ENSG00000168961,ENSG00000066336,ENSG00000169047,ENSG00000065361,ENSG00000167851,ENSG00000157168,ENSG00000025434
GO:0002696	positive regulation of leukocyte activation	0.0002902192859949336	0.0002902192859949336	+1	ENSG00000196126,ENSG00000204287,ENSG00000196776,ENSG00000011600,ENSG00000171791,ENSG00000081237,ENSG00000135046,ENSG00000165025,ENSG00000111679,ENSG00000141968,ENSG00000123338,ENSG00000107099,ENSG00000135426,ENSG00000110492,ENSG00000163513,ENSG00000095970,ENSG00000204252,ENSG00000136869,ENSG00000242574,ENSG00000168918,ENSG00000019582,ENSG00000168961,ENSG00000114013,ENSG00000066336,ENSG00000110651,ENSG00000081189,ENSG00000203710,ENSG00000138814,ENSG00000254087,ENSG00000134352,ENSG00000164136,ENSG00000017427,ENSG00000144802,ENSG00000127666,ENSG00000121879,ENSG00000142208,ENSG00000130202,ENSG00000010671
GO:0009260	ribonucleotide biosynthetic process	0.00031298983782786775	0.00031298983782786775	+1	ENSG00000131828,ENSG00000023228,ENSG00000091140,ENSG00000168291,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000151726,ENSG00000145494,ENSG00000241837,ENSG00000073578,ENSG00000074800,ENSG00000115286,ENSG00000105607,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000164116,ENSG00000186951,ENSG00000095970
GO:0002697	regulation of immune effector process	0.00031959360631279816	0.00031959360631279816	+1	ENSG00000196126,ENSG00000090339,ENSG00000160255,ENSG00000204287,ENSG00000115310,ENSG00000011600,ENSG00000081237,ENSG00000135046,ENSG00000165025,ENSG00000015285,ENSG00000123338,ENSG00000105220,ENSG00000000971,ENSG00000169896,ENSG00000182985,ENSG00000103496,ENSG00000095970,ENSG00000162511,ENSG00000242574,ENSG00000135077,ENSG00000019582,ENSG00000155659,ENSG00000168961,ENSG00000114013,ENSG00000066336,ENSG00000110651,ENSG00000197943,ENSG00000203710,ENSG00000254087,ENSG00000012124,ENSG00000167851,ENSG00000144802,ENSG00000108771,ENSG00000213047,ENSG00000127666,ENSG00000168329,ENSG00000130202,ENSG00000010671
GO:0002833	positive regulation of response to biotic stimulus	0.00033366807884556437	0.00033366807884556437	+1	ENSG00000112851,ENSG00000196126,ENSG00000149269,ENSG00000100906,ENSG00000154174,ENSG00000104365,ENSG00000163131,ENSG00000115310,ENSG00000011600,ENSG00000051523,ENSG00000147140,ENSG00000165025,ENSG00000111961,ENSG00000101336,ENSG00000154229,ENSG00000149476,ENSG00000182985,ENSG00000187554,ENSG00000095970,ENSG00000115267,ENSG00000140853,ENSG00000196664,ENSG00000136869,ENSG00000155629,ENSG00000239998,ENSG00000007047,ENSG00000138496,ENSG00000162645,ENSG00000137462,ENSG00000075240,ENSG00000066336,ENSG00000197943,ENSG00000254087,ENSG00000174125,ENSG00000112799,ENSG00000167851,ENSG00000108771,ENSG00000025434,ENSG00000127666,ENSG00000163563,ENSG00000142208,ENSG00000130202,ENSG00000010671
GO:0002687	positive regulation of leukocyte migration	0.0003465138361503633	0.0003465138361503633	+1	ENSG00000177119,ENSG00000090339,ENSG00000087470,ENSG00000196776,ENSG00000115310,ENSG00000120899,ENSG00000123338,ENSG00000137845,ENSG00000107099,ENSG00000105894,ENSG00000110492,ENSG00000100030,ENSG00000184371,ENSG00000095970,ENSG00000019582,ENSG00000182578,ENSG00000168961,ENSG00000133800,ENSG00000111859,ENSG00000006210,ENSG00000112715,ENSG00000169313
GO:0031623	receptor internalization	0.00034835295040434996	0.00034835295040434996	+1	ENSG00000197959,ENSG00000160255,ENSG00000150093,ENSG00000161203,ENSG00000165025,ENSG00000145335,ENSG00000123384,ENSG00000171105,ENSG00000073921,ENSG00000106976,ENSG00000182718,ENSG00000006125,ENSG00000196961,ENSG00000132535
GO:0032943	mononuclear cell proliferation	0.0003860547568307176	0.0003860547568307176	+1	ENSG00000147065,ENSG00000196126,ENSG00000124145,ENSG00000136235,ENSG00000011600,ENSG00000171791,ENSG00000081237,ENSG00000135046,ENSG00000165025,ENSG00000123338,ENSG00000107099,ENSG00000163513,ENSG00000184371,ENSG00000242574,ENSG00000019582,ENSG00000155659,ENSG00000168961,ENSG00000114013,ENSG00000110651,ENSG00000081189,ENSG00000203710,ENSG00000138814,ENSG00000254087,ENSG00000134352,ENSG00000164136,ENSG00000017427,ENSG00000012124,ENSG00000167851,ENSG00000159640
GO:0030168	platelet activation	0.000389962319957638	0.000389962319957638	+1	ENSG00000106211,ENSG00000159176,ENSG00000137076,ENSG00000149781,ENSG00000165025,ENSG00000141968,ENSG00000213719,ENSG00000115956,ENSG00000136854,ENSG00000051382,ENSG00000154229,ENSG00000172500,ENSG00000130203,ENSG00000116266,ENSG00000136869,ENSG00000197943,ENSG00000254087,ENSG00000134352,ENSG00000158869,ENSG00000169313,ENSG00000121879,ENSG00000161911
GO:0110053	regulation of actin filament organization	0.0003998908619753183	0.0003998908619753183	+1	ENSG00000148700,ENSG00000148180,ENSG00000149269,ENSG00000077522,ENSG00000103187,ENSG00000104332,ENSG00000196776,ENSG00000120899,ENSG00000137710,ENSG00000165458,ENSG00000071127,ENSG00000015285,ENSG00000123338,ENSG00000145147,ENSG00000131941,ENSG00000115956,ENSG00000146122,ENSG00000101336,ENSG00000171992
GO:0070527	platelet aggregation	0.00042665617992576296	0.00042665617992576296	+1	ENSG00000106211,ENSG00000159176,ENSG00000137076,ENSG00000149781,ENSG00000165025,ENSG00000213719,ENSG00000115956,ENSG00000136854,ENSG00000051382,ENSG00000154229,ENSG00000172500,ENSG00000116266,ENSG00000254087,ENSG00000134352
GO:0030865	cortical cytoskeleton organization	0.00045148412636838336	0.00045148412636838336	+1	ENSG00000092820,ENSG00000104365,ENSG00000082397,ENSG00000120899,ENSG00000140575,ENSG00000136167,ENSG00000123338,ENSG00000115956
GO:0050727	regulation of inflammatory response	0.0004965415511098211	0.0004965415511098211	+1	ENSG00000196126,ENSG00000100906,ENSG00000196776,ENSG00000168610,ENSG00000081237,ENSG00000135046,ENSG00000165025,ENSG00000111679,ENSG00000145335,ENSG00000101336,ENSG00000110492,ENSG00000130203,ENSG00000134780,ENSG00000176046,ENSG00000186951,ENSG00000067182,ENSG00000110324,ENSG00000095970,ENSG00000213654,ENSG00000196664,ENSG00000136869,ENSG00000155629,ENSG00000129667,ENSG00000137462,ENSG00000110651,ENSG00000197943,ENSG00000254087,ENSG00000134352,ENSG00000164136,ENSG00000017427,ENSG00000135744,ENSG00000144802,ENSG00000006210,ENSG00000025434,ENSG00000111684,ENSG00000132170,ENSG00000149187,ENSG00000143546,ENSG00000163220
GO:0050670	regulation of lymphocyte proliferation	0.0005076247670271936	0.0005076247670271936	+1	ENSG00000196126,ENSG00000124145,ENSG00000136235,ENSG00000011600,ENSG00000171791,ENSG00000081237,ENSG00000135046,ENSG00000165025,ENSG00000123338,ENSG00000163513,ENSG00000242574,ENSG00000019582,ENSG00000155659,ENSG00000168961,ENSG00000114013,ENSG00000110651,ENSG00000081189,ENSG00000203710,ENSG00000138814,ENSG00000254087,ENSG00000134352,ENSG00000164136,ENSG00000017427,ENSG00000012124,ENSG00000167851
GO:0050878	regulation of body fluid levels	0.0005197991037180649	0.0005197991037180649	+1	ENSG00000106211,ENSG00000177119,ENSG00000159176,ENSG00000137076,ENSG00000149781,ENSG00000165025,ENSG00000141968,ENSG00000015285,ENSG00000213719,ENSG00000115956,ENSG00000136854,ENSG00000105220,ENSG00000122194,ENSG00000051382,ENSG00000154229,ENSG00000172500,ENSG00000130203,ENSG00000109072,ENSG00000116266,ENSG00000151702,ENSG00000167397,ENSG00000136869,ENSG00000100605,ENSG00000197943,ENSG00000138814,ENSG00000254087,ENSG00000134352,ENSG00000158869,ENSG00000178568,ENSG00000025434,ENSG00000104368,ENSG00000112715,ENSG00000169313,ENSG00000121879,ENSG00000161911
GO:0050435	amyloid-beta metabolic process	0.000522196707092719	0.000522196707092719	+1	ENSG00000120885,ENSG00000133318,ENSG00000115310,ENSG00000139970,ENSG00000073921,ENSG00000136717,ENSG00000130203,ENSG00000185591,ENSG00000148053,ENSG00000169242,ENSG00000017427,ENSG00000159640,ENSG00000064687
GO:0017158	regulation of calcium ion-dependent exocytosis	0.0005280204367013985	0.0005280204367013985	+1	ENSG00000089169,ENSG00000173227,ENSG00000106089,ENSG00000067715,ENSG00000136854,ENSG00000011347,ENSG00000116266,ENSG00000149927,ENSG00000084093,ENSG00000019505
GO:0046390	ribose phosphate biosynthetic process	0.0005464140158394601	0.0005464140158394601	+1	ENSG00000131828,ENSG00000023228,ENSG00000091140,ENSG00000168291,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000151726,ENSG00000145494,ENSG00000241837,ENSG00000073578,ENSG00000074800,ENSG00000115286,ENSG00000105607,ENSG00000165280,ENSG00000186010,ENSG00000174886,ENSG00000164116,ENSG00000186951,ENSG00000095970
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	0.0005579523886894289	0.0005579523886894289	+1	ENSG00000023228,ENSG00000130414,ENSG00000213619,ENSG00000139180,ENSG00000167792,ENSG00000158864,ENSG00000145494,ENSG00000241837,ENSG00000073578,ENSG00000115286,ENSG00000186010,ENSG00000174886
GO:0016082	synaptic vesicle priming	0.0005703200946270501	0.0005703200946270501	+1	ENSG00000132639,ENSG00000159082,ENSG00000130477,ENSG00000136854,ENSG00000145335,ENSG00000099365
GO:0051251	positive regulation of lymphocyte activation	0.0005755290392090575	0.0005755290392090575	+1	ENSG00000196126,ENSG00000204287,ENSG00000196776,ENSG00000011600,ENSG00000171791,ENSG00000081237,ENSG00000135046,ENSG00000165025,ENSG00000111679,ENSG00000141968,ENSG00000123338,ENSG00000107099,ENSG00000135426,ENSG00000110492,ENSG00000163513,ENSG00000204252,ENSG00000242574,ENSG00000168918,ENSG00000019582,ENSG00000168961,ENSG00000114013,ENSG00000066336,ENSG00000110651,ENSG00000081189,ENSG00000203710,ENSG00000138814,ENSG00000254087,ENSG00000134352,ENSG00000164136,ENSG00000017427,ENSG00000144802,ENSG00000127666,ENSG00000121879,ENSG00000142208,ENSG00000010671
GO:0033674	positive regulation of kinase activity	0.0006262268970200638	0.0006262268970200638	+1	ENSG00000026508,ENSG00000196126,ENSG00000102755,ENSG00000149269,ENSG00000120899,ENSG00000081237,ENSG00000140575,ENSG00000138685,ENSG00000162733,ENSG00000145335,ENSG00000171105,ENSG00000113578,ENSG00000111961,ENSG00000169855,ENSG00000132535,ENSG00000118160,ENSG00000163513,ENSG00000184371,ENSG00000095970,ENSG00000136869,ENSG00000109670,ENSG00000019582,ENSG00000204209,ENSG00000182578,ENSG00000114013,ENSG00000169242,ENSG00000109756,ENSG00000017427,ENSG00000087589,ENSG00000135744,ENSG00000167851,ENSG00000111859,ENSG00000157168,ENSG00000168615,ENSG00000112715,ENSG00000142208,ENSG00000150337
GO:0070665	positive regulation of leukocyte proliferation	0.0006437679289398612	0.0006437679289398612	+1	ENSG00000171791,ENSG00000081237,ENSG00000135046,ENSG00000165025,ENSG00000123338,ENSG00000100030,ENSG00000163513,ENSG00000184371,ENSG00000242574,ENSG00000019582,ENSG00000182578,ENSG00000168961,ENSG00000114013,ENSG00000110651,ENSG00000081189,ENSG00000138814,ENSG00000254087,ENSG00000134352,ENSG00000164136,ENSG00000017427
GO:0097529	myeloid leukocyte migration	0.0006450472151331943	0.0006450472151331943	+1	ENSG00000177119,ENSG00000182621,ENSG00000087470,ENSG00000102755,ENSG00000160255,ENSG00000196776,ENSG00000115310,ENSG00000120899,ENSG00000135046,ENSG00000165025,ENSG00000123338,ENSG00000145147,ENSG00000110492,ENSG00000100030,ENSG00000184371,ENSG00000095970,ENSG00000019582,ENSG00000182578,ENSG00000110651,ENSG00000100599,ENSG00000254087,ENSG00000158869,ENSG00000167851,ENSG00000006210,ENSG00000168329,ENSG00000112715,ENSG00000169313,ENSG00000143546,ENSG00000163220
