symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
MYH14	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	1	0	0.5972499999999996	No data	-0.7133777870389664	0	0	No data	No data	-0.13801500000000005	0.5	0
FOSL2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.7545999999999999	No data	-0.8384038341321108	-0.5802967789499031	0	No data	No data	0	-1	-1
VPS11	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	No data	No data	No data	0.8777900000000003	No data	-0.44707230673056886	-0.022060910089015118	-1	No data	No data	0	-1	-1
PRND	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	0	0	No data	0.7405709522817254	0	0	No data	No data	No data	0.75	0.5
FAM20C	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	1	0	1	0	0.31507000000000007	No data	-0.5111481558658053	-0.856798358158928	0	No data	No data	0	-1	-1
SMN1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	0	0	1	1	0	0.09864000000000032	0	0.9572827672431756	-0.934711499620231	No data	No data	No data	-1	-1	-1
CEBPZ	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.07969500000000025	No data	-0.4087309856220046	No data	-1	No data	No data	No data	-1	-1
HLA-G	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	1	0	0	1	0	No data	0.5827255678266305	-0.6895004636601001	0	No data	No data	-0.5710049999999999	0.75	0.5
TIMM8A	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.7422699999999999	No data	-0.04719733277766203	-0.15555833574473904	0	No data	No data	0	-1	-1
SSR1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.5104900000000001	No data	-0.42998541362783915	-0.9463319026459976	0	No data	No data	No data	-1	-1
RER1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.8214300000000001	No data	-0.4053969576995208	-0.18446368749529568	0	No data	No data	No data	-1	-1
PIGX	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	0	0	No data	0.3066263804959366	No data	0	No data	No data	No data	-1	-1
CCL3	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	1	0	0	0	0	No data	No data	-0.28099776256375275	0	No data	No data	-0.8913049999999998	0.5	0
APBB2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.703555	No data	-0.5734528026672223	-0.6391032247738578	0	No data	No data	0	-1	-1
TG	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	1	0	0	0	0	No data	-0.01823296520108353	-0.7154811195465555	0	No data	No data	0	1	0
HLA-B	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	0	0	0	No data	0.0008335069806209017	-0.6726708956888355	0	-1	No data	-0.6616025000000001	0.5	0
CCND1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	0	0	1	1	0	0.6949150000000003	No data	-0.6153365284434258	-0.7581371959857011	0	-1	-1	-0.059322500000000035	-1	-1
MC4R	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	1	0	1	1	0	0.6987949999999998	1	0.685246926443009	-0.9240664811920529	0	-1	No data	-0.013555000000000029	0.75	0.5
CYC1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	1	0	0.5230750000000001	No data	-0.33496561783704937	-0.022060910089015118	0	No data	No data	No data	0.5	-1
ATP5F1D	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.315475	No data	0.58230881433632	-0.022060910089015118	-1	No data	No data	No data	0.5	-1
ATP12A	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	0	1	0	0.3118400000000001	No data	-0.12023338195457389	-0.17389382006412213	0	No data	No data	-0.10009750000000003	0.75	0.5
IGFN1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0	No data	0.03698687226505526	No data	0	No data	No data	0	1	0.5
CXCL1	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	1	0	0	0	No data	No data	0.32569285267764125	-0.042929926918176264	0	No data	No data	-0.74299	0.5	0
OPN1LW	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0	No data	-0.8074598874765576	0	0	No data	No data	-0.910715	1	1
ATP5F1E	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.5098050000000001	No data	0.818920608460096	-0.6192584199503304	-1	No data	No data	No data	-1	-1
ATP5F1C	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.5637599999999999	No data	-0.12315065638674727	No data	0	No data	No data	No data	0.5	-1
EIF4E	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	1	1	0	0.9078350000000001	No data	-0.6856636799333194	No data	-1	No data	No data	-0.1359449999999999	-1	-1
PPP3CA	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	0	0	0	1	0	0.9808050000000001	No data	-0.9339445717857887	-0.7050772555386114	0	No data	No data	-0.5729375000000001	0.5	-1
CTSK	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	0.75	0	0	1	1	1	0.3009099999999997	1	0.03729943738278818	-0.28137826973001795	0	No data	No data	0	0.5	-1
KCNQ2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	0	0	1	1	0	0.7591749999999997	1	-0.934152948530944	-0.9046951912130236	0	No data	No data	0	1	0.5
PER2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	1	1	0	0	No data	-0.6950406334653052	-0.9071062383063744	0	No data	No data	0	-1	-1
BMP4	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	1	0	1	0	0.8284300000000002	0	-0.7113982079599916	-0.9817037581156479	0	No data	No data	-0.03798999999999993	0.5	0
IDE	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	1	0	1	1	0	0.7595700000000001	0	-0.6097103563242342	-0.6813117629550558	0	No data	No data	0	-1	-1
FURIN	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	1	1	0	0.6914349999999999	No data	-0.8972702646384664	-0.8899847875022523	0	No data	No data	0	0.5	-1
MDH1	0.004005837114808511	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	0.01019979804213049	No data	No data	0	0	0	1	0	0.8203600000000002	No data	-0.6725359449885393	-0.7716165876232922	0	No data	No data	0	0.5	-1
BECN1	0.004003255882987185	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.032925259739387966	No data	No data	No data	0	0	0	0	0	0.9	No data	-0.6944155032298396	-0.7922188978902852	0	No data	No data	0	-1	-1
TMPRSS11D	0.003980157142069391	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03273528136513433	No data	No data	No data	1	1	1	1	0	0	No data	0.005834548864346756	0	0	No data	No data	0	0.75	0.5
LMNA	0.003966378593456784	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.032621958034035316	No data	No data	No data	0	0	0	1	0	0.834335	No data	-0.8783079808293395	-0.9901128092217015	0	No data	No data	0	-1	-1
RBFOX3	0.003955120411550784	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03252936376220183	No data	No data	No data	0	0	0	0	0	0.8467950000000002	No data	-0.9268597624505105	-0.7254887288540876	0	No data	No data	-0.17827249999999992	0.5	0
GAA	0.0039541610775994385	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.032521473604678025	No data	No data	1	0	0	1	1	0	0.01785500000000013	0	0.08897687018128786	-0.9387501942912058	0	No data	No data	0	-1	-1
YKT6	0.003908922929715197	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.032149407013694564	No data	No data	No data	0	0	0	0	0	0.6464649999999998	No data	-0.3970618878933111	0	-1	No data	No data	0	-1	-1
IL13	0.003908922929715197	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.032149407013694564	No data	No data	1	0	1	0	0	1	0	No data	0.703063138153782	-0.8039983479926279	0	-1	No data	No data	1	1
SLC8B1	0.0038805884741893687	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03191636687461011	No data	No data	No data	0	0	0	1	0	0.143835	No data	0.38747655761617006	-0.07755271410267717	0	No data	No data	No data	0.5	-1
CNTNAP2	0.0038792627725657636	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02735688589252295	0.018194310358224764	No data	No data	0	0	0	0	0	0.688205	No data	-0.4379037299437383	-0.330409042874191	0	No data	No data	0	0.75	0.5
OTX2	0.0038497901529656437	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03166306237560527	No data	No data	No data	0	0	0	0	0	0.9663299999999999	No data	-0.6573244425922067	-0.9621152485589973	0	No data	No data	-0.18350250000000018	0.75	0.5
SHC2	0.0038497901529656437	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03166306237560527	No data	No data	No data	0	0	0	0	0	No data	No data	0.478849760366743	No data	0	No data	No data	No data	0.5	0
LINC00632	0.0037676612963690433	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030987583711592354	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9209210252135862	No data	No data	No data	No data	No data	No data	No data
ATP2A2	0.0037676612963690433	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030987583711592354	No data	No data	0.5	0	0	1	1	0	0.9376199999999997	No data	-0.8307980829339445	-0.9751140236788008	-1	No data	No data	-0.5129549999999998	0.75	-1
NOS3	0.0037676612963690433	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030987583711592354	No data	No data	0.75	1	0	1	1	1	0.70075	No data	-0.49551989997916235	-0.9935859565669125	0	-1	No data	0	0.5	0
NTSR1	0.0037676612963690433	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030987583711592354	No data	No data	0.75	1	0	1	1	0	0.27033500000000005	1	0.5163575744946864	-0.2980558385350718	0	-1	No data	0	1	0.5
ADSS2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	1	1	0.8355249999999999	No data	-0.5541779537403626	-0.1317761340245982	0	No data	No data	-0.3804825000000001	-1	-1
LIAT1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.9944780162533862	-0.101334915822818	No data	No data	No data	No data	1	0
XYLT1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	1	0	0	0	0.520335	No data	-0.7086893102729735	-0.7631550487017619	0	No data	No data	0	-1	0
ST13	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.7154449999999997	No data	-0.6099187330693894	No data	0	No data	No data	0	-1	-1
CERS3	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	-0.3485101062721401	-0.6078057064984268	0	No data	No data	0	0.5	0.5
SSTR5	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	1	0	1	1	0	0	1	0.6752448426755575	-0.26377254530739247	0	No data	No data	0	0.75	0.5
DHRSX	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	No data	No data	No data	No data	No data
WRN	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	0	0	No data	0.04407168160033348	-0.9221553792294152	0	No data	No data	0	-1	-1
MAML3	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.38049000000000033	No data	-0.8589289435299021	No data	0	No data	No data	0	-1	0
RIMBP3	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0	No data	No data	0	0	No data	No data	-0.9816949999999999	1	0.5
CACNB2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	1	0	1	1	0	0.6893949999999996	No data	-0.26849343613252763	-0.7734366540814666	0	No data	No data	-0.011362500000000076	-1	0
ZDHHC8	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.5817	No data	-0.6636799333194415	No data	0	No data	No data	0	-1	-1
CA10	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	1	0	0	0	1	No data	-0.5476140862679725	No data	0	No data	No data	0	0.5	0.5
GLE1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.13323999999999997	No data	-0.19379037299437385	-0.4448556073359636	-1	No data	No data	No data	-1	-1
BHMT2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	No data	No data	0	1	0	0.2837449999999997	No data	0.7119191498228798	No data	0	No data	No data	-0.44215000000000015	0.75	0
PLIN5	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	0	0	No data	0.7227547405709522	-0.9202035767514324	0	No data	No data	0	0.5	0
BTNL9	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.49708272556782673	No data	0	No data	No data	0	0.5	0
ZDHHC4	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0	No data	0.631173161075224	-0.17077894484562928	0	No data	No data	0	-1	-1
H4C8	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	1	0	No data	No data	0.991769118566368	No data	0	No data	No data	-1	0.5	0.5
LAMA2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	1	0	0	0	0.4010249999999999	No data	-0.2196290893936237	-0.8769627418183196	0	No data	No data	0	0.5	0
CACNG8	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	1	0	1	1	0	0.7176450000000003	No data	-0.7726609710356325	-0.2932470330880932	0	No data	No data	0	1	1
DCUN1D3	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	1	0	0.88487	No data	-0.5843925817878725	-0.6500749936339051	0	No data	No data	0	-1	-1
ACOT7	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.29729499999999975	No data	-0.5823088143363201	No data	0	No data	No data	0	0.5	-1
FAM107B	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.019610000000000127	No data	0.5330277141071056	0	0	No data	No data	0	-1	-1
IGF2R	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	1	0	0.0666400000000003	No data	-0.8742446342988123	-0.9708441465184786	0	No data	No data	No data	0.5	-1
AGO2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	0	0.9417949999999997	No data	-0.9758282975619921	-0.8599285686017805	0	No data	No data	-0.5518049999999999	-1	-1
ABHD17AP4	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
STAC3	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.6703299999999999	No data	-0.19035215669931238	-0.7079709411589887	0	No data	No data	0	0.75	0
SHANK2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0.46728000000000025	No data	-0.5501146072098354	-0.7268953608626019	0	No data	No data	0	0.5	0
MARCO	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	0.48801833715357357	-0.632939079468739	0	No data	No data	0	0.5	0
IPO5	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.9042850000000001	No data	-0.9635340695978328	No data	0	No data	No data	-0.4826799999999999	0.5	-1
CNOT1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.9705399999999997	No data	-0.9996874348822672	No data	-1	No data	No data	No data	-1	-1
MLLT11	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.33333500000000027	No data	0.41591998332986035	No data	0	No data	No data	No data	0.5	0
OCIAD2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.2207799999999999	No data	0.48958116274223795	-0.05377051238253633	0	No data	No data	0	0.5	-1
BBLN	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.6987949999999998	No data	0.9421754532194206	0	0	No data	No data	No data	0.5	-1
MAZ	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.4549250000000001	No data	-0.6882683892477599	-0.7944325584910857	0	No data	No data	0	-1	-1
FRG1CP	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
LARS2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.32447500000000035	No data	-0.06699312356740983	No data	0	No data	No data	0	-1	-1
ATP5MC1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	No data	No data	-0.024692644300896016	No data	0	No data	No data	-0.3198525	0.5	-1
GYPA	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0	No data	0.30454261304438424	0	0	No data	No data	0	1	0.5
FNDC4	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.7222200000000001	No data	-0.6036674307147323	-0.19817485481354008	0	No data	No data	0	0.5	0
SHMT2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	0	0.6924599999999999	No data	-0.0695978328818504	-0.7817768349789608	0	No data	No data	-0.012897500000000051	0.5	-1
